file,element,cv,role_a,role_b,a_onsets,b_onsets,exact_fraction_a,nearest_abs_ticks_p50,nearest_abs_qn_p50,nearest_signed_ticks_p50,jaccard
Factory Styles/Gospel.mid,Fill 2,1,DRUM,BASS,14,7,0.5,8.0,0.041666666666666664,0.0,0.5
Factory Styles/Gospel.mid,Fill 2,1,BASS,ACC1,7,11,1.0,0.0,0.0,0.0,0.6363636363636364
Factory Styles/Gospel.mid,Fill 2,1,BASS,ACC2,7,17,0.0,182.0,0.9479166666666666,-182.0,0.0
Factory Styles/Gospel.mid,Fill 2,1,DRUM,ACC1,14,11,0.7857142857142857,0.0,0.0,0.0,0.7857142857142857
Factory Styles/Gospel.mid,Fill 2,1,DRUM,ACC2,14,17,0.07142857142857142,57.0,0.296875,-29.0,0.03333333333333333
Factory Styles/Gospel.mid,Fill 2,1,DRUM,ACC3,14,9,0.6428571428571429,0.0,0.0,0.0,0.6428571428571429
Factory Styles/Gospel.mid,Break,1,DRUM,PERC,9,10,0.1111111111111111,63.0,0.328125,-1.0,0.05555555555555555
Factory Styles/Gospel.mid,Break,1,DRUM,BASS,9,4,0.4444444444444444,62.0,0.3229166666666667,0.0,0.4444444444444444
Factory Styles/Gospel.mid,Break,1,BASS,ACC1,4,1,0.25,607.5,3.1640625,-607.5,0.25
Factory Styles/Gospel.mid,Break,1,BASS,ACC2,4,15,0.25,428.5,2.2317708333333335,-428.5,0.05555555555555555
Factory Styles/Gospel.mid,Break,1,DRUM,ACC1,9,1,0.1111111111111111,512.0,2.6666666666666665,-512.0,0.1111111111111111
Factory Styles/Gospel.mid,Break,1,DRUM,ACC2,9,15,0.1111111111111111,333.0,1.734375,-333.0,0.043478260869565216
Factory Styles/Gospel.mid,Break,1,DRUM,ACC3,9,1,0.1111111111111111,512.0,2.6666666666666665,-512.0,0.1111111111111111
Factory Styles/Gospel.mid,Ending 1,1,DRUM,BASS,144,31,0.20833333333333334,240.0,1.25,0.0,0.20689655172413793
Factory Styles/Gospel.mid,Ending 1,1,BASS,ACC1,31,73,0.9032258064516129,0.0,0.0,0.0,0.3684210526315789
Factory Styles/Gospel.mid,Ending 1,1,BASS,ACC2,31,140,0.25806451612903225,4.0,0.020833333333333332,-2.0,0.049079754601226995
Factory Styles/Gospel.mid,Ending 1,1,DRUM,ACC1,144,73,0.22916666666666666,12.0,0.0625,0.0,0.1793478260869565
Factory Styles/Gospel.mid,Ending 1,1,DRUM,ACC2,144,140,0.05555555555555555,192.0,1.0,1.0,0.028985507246376812
Factory Styles/Gospel.mid,Ending 1,1,DRUM,ACC3,144,62,0.16666666666666666,18.0,0.09375,-3.0,0.13186813186813187
Factory Styles/Gospel.mid,Ending 2,1,DRUM,BASS,5,2,0.4,64.0,0.3333333333333333,0.0,0.4
Factory Styles/Gospel.mid,Ending 2,1,BASS,ACC1,2,2,1.0,0.0,0.0,0.0,1.0
Factory Styles/Gospel.mid,Ending 2,1,BASS,ACC2,2,13,0.5,1.0,0.005208333333333333,1.0,0.07142857142857142
Factory Styles/Gospel.mid,Ending 2,1,DRUM,ACC1,5,2,0.4,64.0,0.3333333333333333,0.0,0.4
Factory Styles/Gospel.mid,Ending 2,1,DRUM,ACC2,5,13,0.2,2.0,0.010416666666666666,2.0,0.058823529411764705
Factory Styles/Gospel.mid,Ending 2,1,DRUM,ACC3,5,2,0.4,64.0,0.3333333333333333,0.0,0.4
Factory Styles/Gospel.mid,Ending 3,1,DRUM,BASS,15,8,0.5333333333333333,0.0,0.0,0.0,0.5333333333333333
Factory Styles/Gospel.mid,Ending 3,1,BASS,ACC1,8,12,1.0,0.0,0.0,0.0,0.6666666666666666
Factory Styles/Gospel.mid,Ending 3,1,BASS,ACC2,8,18,0.125,34.0,0.17708333333333334,1.0,0.04
Factory Styles/Gospel.mid,Ending 3,1,DRUM,ACC1,15,12,0.8,0.0,0.0,0.0,0.8
Factory Styles/Gospel.mid,Ending 3,1,DRUM,ACC2,15,18,0.13333333333333333,28.0,0.14583333333333334,2.0,0.06451612903225806
Factory Styles/Gospel.mid,Ending 3,1,DRUM,ACC3,15,10,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666
Factory Styles/Gospel.mid,Variation 1,2,DRUM,BASS,42,18,0.42857142857142855,128.0,0.6666666666666666,0.0,0.42857142857142855
Factory Styles/Gospel.mid,Variation 1,2,BASS,ACC1,18,25,0.4444444444444444,5.0,0.026041666666666668,0.0,0.22857142857142856
Factory Styles/Gospel.mid,Variation 1,2,DRUM,ACC1,42,25,0.19047619047619047,192.0,1.0,0.0,0.13559322033898305
Factory Styles/Gospel.mid,Variation 2,2,DRUM,PERC,40,4,0.1,384.0,2.0,-320.0,0.1
Factory Styles/Gospel.mid,Variation 2,2,DRUM,BASS,40,19,0.375,128.0,0.6666666666666666,0.0,0.3409090909090909
Factory Styles/Gospel.mid,Variation 2,2,BASS,ACC1,19,25,0.5789473684210527,0.0,0.0,0.0,0.3333333333333333
Factory Styles/Gospel.mid,Variation 2,2,DRUM,ACC1,40,25,0.2,192.0,1.0,0.0,0.14035087719298245
Factory Styles/Gospel.mid,Variation 2,2,DRUM,ACC3,40,8,0.2,192.0,1.0,0.0,0.2
Factory Styles/Gospel.mid,Variation 3,2,DRUM,PERC,62,96,1.0,0.0,0.0,0.0,0.6458333333333334
Factory Styles/Gospel.mid,Variation 3,2,DRUM,BASS,62,36,0.5,32.0,0.16666666666666666,0.0,0.4626865671641791
Factory Styles/Gospel.mid,Variation 3,2,BASS,ACC1,36,12,0.16666666666666666,192.0,1.0,0.0,0.14285714285714285
Factory Styles/Gospel.mid,Variation 3,2,BASS,ACC2,36,42,0.7777777777777778,0.0,0.0,0.0,0.56
Factory Styles/Gospel.mid,Variation 3,2,DRUM,ACC1,62,12,0.1935483870967742,192.0,1.0,0.0,0.1935483870967742
Factory Styles/Gospel.mid,Variation 3,2,DRUM,ACC2,62,42,0.5483870967741935,0.0,0.0,0.0,0.4857142857142857
Factory Styles/Gospel.mid,Variation 3,2,DRUM,ACC3,62,38,0.3870967741935484,64.0,0.3333333333333333,0.0,0.3157894736842105
Factory Styles/Gospel.mid,Variation 4,2,DRUM,PERC,69,96,1.0,0.0,0.0,0.0,0.71875
Factory Styles/Gospel.mid,Variation 4,2,DRUM,BASS,69,39,0.5362318840579711,0.0,0.0,0.0,0.5211267605633803
Factory Styles/Gospel.mid,Variation 4,2,BASS,ACC1,39,23,0.48717948717948717,64.0,0.3333333333333333,0.0,0.4418604651162791
Factory Styles/Gospel.mid,Variation 4,2,BASS,ACC2,39,1,0.02564102564102564,3008.0,15.666666666666666,-3008.0,0.02564102564102564
Factory Styles/Gospel.mid,Variation 4,2,DRUM,ACC1,69,23,0.3333333333333333,64.0,0.3333333333333333,0.0,0.3333333333333333
Factory Styles/Gospel.mid,Variation 4,2,DRUM,ACC2,69,1,0.014492753623188406,3008.0,15.666666666666666,-3008.0,0.014492753623188406
Factory Styles/Gospel.mid,Variation 4,2,DRUM,ACC3,69,28,0.30434782608695654,64.0,0.3333333333333333,0.0,0.27631578947368424
Factory Styles/Gospel.mid,Intro 1,2,DRUM,BASS,57,20,0.17543859649122806,192.0,1.0,64.0,0.14925373134328357
Factory Styles/Gospel.mid,Intro 1,2,BASS,ACC1,20,79,0.15,6.0,0.03125,-2.0,0.03125
Factory Styles/Gospel.mid,Intro 1,2,BASS,ACC2,20,65,0.05,7.0,0.036458333333333336,-6.0,0.011904761904761904
Factory Styles/Gospel.mid,Intro 1,2,DRUM,ACC1,57,79,0.05263157894736842,62.0,0.3229166666666667,54.0,0.022556390977443608
Factory Styles/Gospel.mid,Intro 1,2,DRUM,ACC2,57,65,0.0,148.0,0.7708333333333334,60.0,0.0
Factory Styles/Gospel.mid,Intro 1,2,DRUM,ACC3,57,62,0.0,98.0,0.5104166666666666,-2.0,0.0
Factory Styles/Gospel.mid,Intro 2,2,DRUM,BASS,21,10,0.47619047619047616,128.0,0.6666666666666666,0.0,0.47619047619047616
Factory Styles/Gospel.mid,Intro 2,2,BASS,ACC1,10,18,1.0,0.0,0.0,0.0,0.5555555555555556
Factory Styles/Gospel.mid,Intro 2,2,DRUM,ACC1,21,18,0.7142857142857143,0.0,0.0,0.0,0.625
Factory Styles/Gospel.mid,Intro 2,2,DRUM,ACC3,21,4,0.14285714285714285,256.0,1.3333333333333333,64.0,0.13636363636363635
Factory Styles/Gospel.mid,Fill 1,2,DRUM,BASS,12,5,0.4166666666666667,32.0,0.16666666666666666,0.0,0.4166666666666667
Factory Styles/Gospel.mid,Fill 1,2,BASS,ACC1,5,17,0.4,2.0,0.010416666666666666,0.0,0.1
Factory Styles/Gospel.mid,Fill 1,2,DRUM,ACC1,12,17,0.16666666666666666,6.0,0.03125,-2.0,0.07407407407407407
Factory Styles/Gospel.mid,Fill 1,2,DRUM,ACC3,12,3,0.25,122.0,0.6354166666666666,-64.0,0.25
Factory Styles/Gospel.mid,Fill 2,2,DRUM,BASS,14,11,0.7857142857142857,0.0,0.0,0.0,0.7857142857142857
Factory Styles/Gospel.mid,Fill 2,2,BASS,ACC1,11,19,0.5454545454545454,0.0,0.0,0.0,0.25
Factory Styles/Gospel.mid,Fill 2,2,BASS,ACC2,11,29,0.18181818181818182,6.0,0.03125,0.0,0.05263157894736842
Factory Styles/Gospel.mid,Fill 2,2,DRUM,ACC1,14,19,0.42857142857142855,5.0,0.026041666666666668,0.0,0.2222222222222222
Factory Styles/Gospel.mid,Fill 2,2,DRUM,ACC2,14,29,0.14285714285714285,5.0,0.026041666666666668,-1.0,0.04878048780487805
Factory Styles/Gospel.mid,Fill 2,2,DRUM,ACC3,14,5,0.35714285714285715,47.0,0.24479166666666666,0.0,0.35714285714285715
Factory Styles/Gospel.mid,Ending 1,2,DRUM,BASS,144,23,0.14583333333333334,240.0,1.25,0.0,0.14383561643835616
Factory Styles/Gospel.mid,Ending 1,2,BASS,ACC1,23,88,0.13043478260869565,6.0,0.03125,-4.0,0.027777777777777776
Factory Styles/Gospel.mid,Ending 1,2,BASS,ACC2,23,130,0.08695652173913043,10.0,0.052083333333333336,-4.0,0.013245033112582781
Factory Styles/Gospel.mid,Ending 1,2,DRUM,ACC1,144,88,0.05555555555555555,10.0,0.052083333333333336,-1.0,0.03571428571428571
Factory Styles/Gospel.mid,Ending 1,2,DRUM,ACC2,144,130,0.041666666666666664,197.0,1.0260416666666667,3.0,0.022388059701492536
Factory Styles/Gospel.mid,Ending 1,2,DRUM,ACC3,144,50,0.027777777777777776,26.0,0.13541666666666666,-4.0,0.021052631578947368
Factory Styles/Gospel.mid,Ending 3,2,DRUM,BASS,17,14,0.7647058823529411,0.0,0.0,0.0,0.7222222222222222
Factory Styles/Gospel.mid,Ending 3,2,BASS,ACC1,14,22,0.5,2.0,0.010416666666666666,0.0,0.2413793103448276
Factory Styles/Gospel.mid,Ending 3,2,BASS,ACC2,14,58,0.14285714285714285,6.0,0.03125,-2.5,0.02857142857142857
Factory Styles/Gospel.mid,Ending 3,2,DRUM,ACC1,17,22,0.35294117647058826,4.0,0.020833333333333332,0.0,0.18181818181818182
Factory Styles/Gospel.mid,Ending 3,2,DRUM,ACC2,17,58,0.17647058823529413,4.0,0.020833333333333332,-1.0,0.041666666666666664
Factory Styles/Gospel.mid,Ending 3,2,DRUM,ACC3,17,8,0.29411764705882354,30.0,0.15625,0.0,0.25
Factory Styles/Gospel.mid,Variation 1,3,DRUM,BASS,42,14,0.3333333333333333,128.0,0.6666666666666666,0.0,0.3333333333333333
Factory Styles/Gospel.mid,Variation 1,3,BASS,ACC1,14,8,0.42857142857142855,512.0,2.6666666666666665,512.0,0.375
Factory Styles/Gospel.mid,Variation 1,3,DRUM,ACC1,42,8,0.14285714285714285,192.0,1.0,0.0,0.13636363636363635
Factory Styles/Gospel.mid,Variation 2,3,DRUM,PERC,40,4,0.1,384.0,2.0,-320.0,0.1
Factory Styles/Gospel.mid,Variation 2,3,DRUM,BASS,40,21,0.4,64.0,0.3333333333333333,0.0,0.35555555555555557
Factory Styles/Gospel.mid,Variation 2,3,BASS,ACC1,21,8,0.3333333333333333,320.0,1.6666666666666667,320.0,0.3181818181818182
Factory Styles/Gospel.mid,Variation 2,3,DRUM,ACC1,40,8,0.15,256.0,1.3333333333333333,64.0,0.14285714285714285
Factory Styles/Gospel.mid,Variation 2,3,DRUM,ACC3,40,8,0.2,192.0,1.0,0.0,0.2
Factory Styles/Gospel.mid,Variation 3,3,DRUM,PERC,62,96,1.0,0.0,0.0,0.0,0.6458333333333334
Factory Styles/Gospel.mid,Variation 3,3,DRUM,BASS,62,40,0.5161290322580645,0.0,0.0,0.0,0.45714285714285713
Factory Styles/Gospel.mid,Variation 3,3,BASS,ACC1,40,12,0.2,256.0,1.3333333333333333,0.0,0.18181818181818182
Factory Styles/Gospel.mid,Variation 3,3,BASS,ACC2,40,18,0.4,64.0,0.3333333333333333,0.0,0.38095238095238093
Factory Styles/Gospel.mid,Variation 3,3,DRUM,ACC1,62,12,0.1935483870967742,192.0,1.0,0.0,0.1935483870967742
Factory Styles/Gospel.mid,Variation 3,3,DRUM,ACC2,62,18,0.22580645161290322,128.0,0.6666666666666666,0.0,0.21212121212121213
Factory Styles/Gospel.mid,Variation 3,3,DRUM,ACC3,62,40,0.3870967741935484,64.0,0.3333333333333333,-64.0,0.3076923076923077
Factory Styles/Gospel.mid,Variation 4,3,DRUM,PERC,69,96,1.0,0.0,0.0,0.0,0.71875
Factory Styles/Gospel.mid,Variation 4,3,DRUM,BASS,69,41,0.5362318840579711,0.0,0.0,0.0,0.5068493150684932
Factory Styles/Gospel.mid,Variation 4,3,BASS,ACC1,41,26,0.36585365853658536,64.0,0.3333333333333333,0.0,0.28846153846153844
Factory Styles/Gospel.mid,Variation 4,3,BASS,ACC2,41,1,0.024390243902439025,3072.0,16.0,-3072.0,0.024390243902439025
Factory Styles/Gospel.mid,Variation 4,3,DRUM,ACC1,69,26,0.30434782608695654,64.0,0.3333333333333333,0.0,0.28378378378378377
Factory Styles/Gospel.mid,Variation 4,3,DRUM,ACC2,69,1,0.014492753623188406,3008.0,15.666666666666666,-3008.0,0.014492753623188406
Factory Styles/Gospel.mid,Variation 4,3,DRUM,ACC3,69,40,0.4927536231884058,64.0,0.3333333333333333,0.0,0.4533333333333333
Factory Styles/Gospel.mid,Variation 1,4,DRUM,BASS,42,14,0.3333333333333333,128.0,0.6666666666666666,0.0,0.3333333333333333
Factory Styles/Gospel.mid,Variation 1,4,BASS,ACC1,14,6,0.2857142857142857,544.0,2.8333333333333335,0.0,0.25
Factory Styles/Gospel.mid,Variation 1,4,DRUM,ACC1,42,6,0.09523809523809523,384.0,2.0,-128.0,0.09090909090909091
Factory Styles/Gospel.mid,Variation 2,4,DRUM,PERC,40,4,0.1,384.0,2.0,-320.0,0.1
Factory Styles/Gospel.mid,Variation 2,4,DRUM,BASS,40,18,0.4,96.0,0.5,0.0,0.38095238095238093
Factory Styles/Gospel.mid,Variation 2,4,BASS,ACC1,18,6,0.3333333333333333,512.0,2.6666666666666665,0.0,0.3333333333333333
Factory Styles/Gospel.mid,Variation 2,4,DRUM,ACC1,40,6,0.1,384.0,2.0,-128.0,0.09523809523809523
Factory Styles/Gospel.mid,Variation 2,4,DRUM,ACC3,40,8,0.2,192.0,1.0,0.0,0.2
Factory Styles/Gospel.mid,Variation 3,4,DRUM,PERC,62,96,1.0,0.0,0.0,0.0,0.6458333333333334
Factory Styles/Gospel.mid,Variation 3,4,DRUM,BASS,62,30,0.45161290322580644,64.0,0.3333333333333333,0.0,0.4375
Factory Styles/Gospel.mid,Variation 3,4,BASS,ACC1,30,8,0.26666666666666666,192.0,1.0,0.0,0.26666666666666666
Factory Styles/Gospel.mid,Variation 3,4,BASS,ACC2,30,6,0.13333333333333333,704.0,3.6666666666666665,-384.0,0.125
Factory Styles/Gospel.mid,Variation 3,4,DRUM,ACC1,62,8,0.12903225806451613,320.0,1.6666666666666667,0.0,0.12903225806451613
Factory Styles/Gospel.mid,Variation 3,4,DRUM,ACC2,62,6,0.0967741935483871,704.0,3.6666666666666665,-224.0,0.0967741935483871
Factory Styles/Gospel.mid,Variation 3,4,DRUM,ACC3,62,14,0.16129032258064516,256.0,1.3333333333333333,0.0,0.15151515151515152
Factory Styles/Gospel.mid,Variation 4,4,DRUM,PERC,69,96,1.0,0.0,0.0,0.0,0.71875
Factory Styles/Gospel.mid,Variation 4,4,DRUM,BASS,69,30,0.43478260869565216,64.0,0.3333333333333333,0.0,0.43478260869565216
Factory Styles/Gospel.mid,Variation 4,4,BASS,ACC1,30,8,0.2,192.0,1.0,0.0,0.1875
Factory Styles/Gospel.mid,Variation 4,4,BASS,ACC2,30,1,0.03333333333333333,2976.0,15.5,-2976.0,0.03333333333333333
Factory Styles/Gospel.mid,Variation 4,4,DRUM,ACC1,69,8,0.11594202898550725,256.0,1.3333333333333333,0.0,0.11594202898550725
Factory Styles/Gospel.mid,Variation 4,4,DRUM,ACC2,69,1,0.014492753623188406,3008.0,15.666666666666666,-3008.0,0.014492753623188406
Factory Styles/Gospel.mid,Variation 4,4,DRUM,ACC3,69,28,0.391304347826087,64.0,0.3333333333333333,0.0,0.38571428571428573
Factory Styles/Gospel.mid,Variation 1,5,DRUM,BASS,42,14,0.3333333333333333,128.0,0.6666666666666666,0.0,0.3333333333333333
Factory Styles/Gospel.mid,Variation 1,5,BASS,ACC1,14,23,0.42857142857142855,510.0,2.65625,510.0,0.1935483870967742
Factory Styles/Gospel.mid,Variation 1,5,DRUM,ACC1,42,23,0.19047619047619047,192.0,1.0,0.0,0.14035087719298245
Factory Styles/Gospel.mid,Variation 2,5,DRUM,PERC,40,4,0.1,384.0,2.0,-320.0,0.1
Factory Styles/Gospel.mid,Variation 2,5,DRUM,BASS,40,18,0.4,96.0,0.5,0.0,0.38095238095238093
Factory Styles/Gospel.mid,Variation 2,5,BASS,ACC1,18,23,0.4444444444444444,126.0,0.65625,126.0,0.24242424242424243
Factory Styles/Gospel.mid,Variation 2,5,DRUM,ACC1,40,23,0.15,254.0,1.3229166666666667,62.0,0.10526315789473684
Factory Styles/Gospel.mid,Variation 2,5,DRUM,ACC3,40,8,0.2,192.0,1.0,0.0,0.2
Factory Styles/Gospel.mid,Variation 3,5,DRUM,PERC,62,96,1.0,0.0,0.0,0.0,0.6458333333333334
Factory Styles/Gospel.mid,Variation 3,5,DRUM,BASS,62,30,0.45161290322580644,64.0,0.3333333333333333,0.0,0.4375
Factory Styles/Gospel.mid,Variation 3,5,BASS,ACC1,30,8,0.26666666666666666,192.0,1.0,0.0,0.26666666666666666
Factory Styles/Gospel.mid,Variation 3,5,BASS,ACC2,30,8,0.13333333333333333,800.0,4.166666666666667,-608.0,0.11764705882352941
Factory Styles/Gospel.mid,Variation 3,5,DRUM,ACC1,62,8,0.12903225806451613,320.0,1.6666666666666667,0.0,0.12903225806451613
Factory Styles/Gospel.mid,Variation 3,5,DRUM,ACC2,62,8,0.0967741935483871,768.0,4.0,-448.0,0.09375
Factory Styles/Gospel.mid,Variation 3,5,DRUM,ACC3,62,14,0.16129032258064516,256.0,1.3333333333333333,0.0,0.15151515151515152
Factory Styles/Gospel.mid,Variation 4,5,DRUM,PERC,69,96,1.0,0.0,0.0,0.0,0.71875
Factory Styles/Gospel.mid,Variation 4,5,DRUM,BASS,69,30,0.43478260869565216,64.0,0.3333333333333333,0.0,0.43478260869565216
Factory Styles/Gospel.mid,Variation 4,5,BASS,ACC1,30,8,0.2,192.0,1.0,0.0,0.1875
Factory Styles/Gospel.mid,Variation 4,5,BASS,ACC2,30,4,0.13333333333333333,384.0,2.0,-320.0,0.13333333333333333
Factory Styles/Gospel.mid,Variation 4,5,DRUM,ACC1,69,8,0.11594202898550725,256.0,1.3333333333333333,0.0,0.11594202898550725
Factory Styles/Gospel.mid,Variation 4,5,DRUM,ACC2,69,4,0.057971014492753624,448.0,2.3333333333333335,-192.0,0.057971014492753624
Factory Styles/Gospel.mid,Variation 4,5,DRUM,ACC3,69,28,0.391304347826087,64.0,0.3333333333333333,0.0,0.38571428571428573
Factory Styles/Groove Ballad.mid,Variation 1,1,DRUM,PERC,2,64,1.0,0.0,0.0,0.0,0.03125
Factory Styles/Groove Ballad.mid,Variation 1,1,DRUM,BASS,2,3,0.0,576.0,3.0,-576.0,0.0
Factory Styles/Groove Ballad.mid,Variation 2,1,DRUM,PERC,16,64,1.0,0.0,0.0,0.0,0.25
Factory Styles/Groove Ballad.mid,Variation 2,1,DRUM,BASS,16,3,0.125,456.0,2.375,-288.0,0.11764705882352941
Factory Styles/Groove Ballad.mid,Variation 2,1,DRUM,ACC3,16,56,0.9375,0.0,0.0,0.0,0.2631578947368421
Factory Styles/Groove Ballad.mid,Variation 3,1,DRUM,PERC,64,44,0.6875,0.0,0.0,0.0,0.6875
Factory Styles/Groove Ballad.mid,Variation 3,1,DRUM,BASS,64,19,0.296875,48.0,0.25,0.0,0.296875
Factory Styles/Groove Ballad.mid,Variation 3,1,BASS,ACC2,19,2,0.10526315789473684,432.0,2.25,-432.0,0.10526315789473684
Factory Styles/Groove Ballad.mid,Variation 3,1,DRUM,ACC2,64,2,0.03125,504.0,2.625,-384.0,0.03125
Factory Styles/Groove Ballad.mid,Variation 3,1,DRUM,ACC3,64,56,0.875,0.0,0.0,0.0,0.875
Factory Styles/Groove Ballad.mid,Variation 4,1,DRUM,PERC,64,44,0.6875,0.0,0.0,0.0,0.6875
Factory Styles/Groove Ballad.mid,Variation 4,1,DRUM,BASS,64,12,0.1875,96.0,0.5,0.0,0.1875
Factory Styles/Groove Ballad.mid,Variation 4,1,BASS,ACC2,12,11,0.16666666666666666,144.0,0.75,-3.5,0.09523809523809523
Factory Styles/Groove Ballad.mid,Variation 4,1,DRUM,ACC2,64,11,0.109375,136.0,0.7083333333333334,-48.0,0.10294117647058823
Factory Styles/Groove Ballad.mid,Variation 4,1,DRUM,ACC3,64,56,0.875,0.0,0.0,0.0,0.875
Factory Styles/Groove Ballad.mid,Intro 1,1,DRUM,PERC,7,128,0.8571428571428571,0.0,0.0,0.0,0.046511627906976744
Factory Styles/Groove Ballad.mid,Intro 1,1,DRUM,BASS,7,16,0.2857142857142857,144.0,0.75,0.0,0.09523809523809523
Factory Styles/Groove Ballad.mid,Intro 1,1,BASS,ACC1,16,21,0.0625,120.0,0.625,72.0,0.027777777777777776
Factory Styles/Groove Ballad.mid,Intro 1,1,BASS,ACC2,16,99,0.1875,6.0,0.03125,-2.5,0.026785714285714284
Factory Styles/Groove Ballad.mid,Intro 1,1,DRUM,ACC1,7,21,0.42857142857142855,192.0,1.0,0.0,0.12
Factory Styles/Groove Ballad.mid,Intro 1,1,DRUM,ACC2,7,99,0.14285714285714285,6.0,0.03125,-6.0,0.009523809523809525
Factory Styles/Groove Ballad.mid,Intro 2,1,DRUM,PERC,2,64,1.0,0.0,0.0,0.0,0.03125
Factory Styles/Groove Ballad.mid,Intro 2,1,DRUM,BASS,2,4,0.0,552.0,2.875,-552.0,0.0
Factory Styles/Groove Ballad.mid,Intro 3,1,DRUM,PERC,2,13,1.0,0.0,0.0,0.0,0.15384615384615385
Factory Styles/Groove Ballad.mid,Fill 1,1,DRUM,PERC,7,6,0.2857142857142857,96.0,0.5,-96.0,0.18181818181818182
Factory Styles/Groove Ballad.mid,Fill 1,1,DRUM,BASS,7,1,0.14285714285714285,528.0,2.75,-528.0,0.14285714285714285
Factory Styles/Groove Ballad.mid,Fill 1,1,BASS,ACC2,1,1,1.0,0.0,0.0,0.0,1.0
Factory Styles/Groove Ballad.mid,Fill 1,1,DRUM,ACC2,7,1,0.14285714285714285,528.0,2.75,-528.0,0.14285714285714285
Factory Styles/Groove Ballad.mid,Fill 1,1,DRUM,ACC3,7,4,0.14285714285714285,491.0,2.5572916666666665,-491.0,0.1
Factory Styles/Groove Ballad.mid,Fill 2,1,DRUM,PERC,14,11,0.7142857142857143,0.0,0.0,0.0,0.6666666666666666
Factory Styles/Groove Ballad.mid,Fill 2,1,DRUM,BASS,14,4,0.2857142857142857,48.0,0.25,0.0,0.2857142857142857
Factory Styles/Groove Ballad.mid,Fill 2,1,BASS,ACC2,4,4,0.25,64.0,0.3333333333333333,-64.0,0.14285714285714285
Factory Styles/Groove Ballad.mid,Fill 2,1,DRUM,ACC2,14,4,0.07142857142857142,208.0,1.0833333333333333,-208.0,0.058823529411764705
Factory Styles/Groove Ballad.mid,Fill 2,1,DRUM,ACC3,14,11,0.5,4.5,0.0234375,0.0,0.3888888888888889
Factory Styles/Groove Ballad.mid,Break,1,DRUM,PERC,9,1,0.1111111111111111,566.0,2.9479166666666665,-566.0,0.1111111111111111
Factory Styles/Groove Ballad.mid,Break,1,DRUM,BASS,9,1,0.1111111111111111,566.0,2.9479166666666665,-566.0,0.1111111111111111
Factory Styles/Groove Ballad.mid,Break,1,BASS,ACC2,1,1,1.0,0.0,0.0,0.0,1.0
Factory Styles/Groove Ballad.mid,Break,1,DRUM,ACC2,9,1,0.1111111111111111,566.0,2.9479166666666665,-566.0,0.1111111111111111
Factory Styles/Groove Ballad.mid,Break,1,DRUM,ACC3,9,4,0.1111111111111111,530.0,2.7604166666666665,-530.0,0.08333333333333333
Factory Styles/Groove Ballad.mid,Ending 1,1,DRUM,PERC,113,77,0.6814159292035398,0.0,0.0,0.0,0.6814159292035398
Factory Styles/Groove Ballad.mid,Ending 1,1,DRUM,BASS,113,35,0.30973451327433627,48.0,0.25,0.0,0.30973451327433627
Factory Styles/Groove Ballad.mid,Ending 1,1,BASS,ACC1,35,22,0.2571428571428571,48.0,0.25,0.0,0.1875
Factory Styles/Groove Ballad.mid,Ending 1,1,BASS,ACC2,35,64,0.7714285714285715,0.0,0.0,0.0,0.375
Factory Styles/Groove Ballad.mid,Ending 1,1,DRUM,ACC1,113,22,0.18584070796460178,96.0,0.5,0.0,0.18421052631578946
Factory Styles/Groove Ballad.mid,Ending 1,1,DRUM,ACC2,113,64,0.5132743362831859,0.0,0.0,0.0,0.48739495798319327
Factory Styles/Groove Ballad.mid,Ending 1,1,DRUM,ACC3,113,92,0.7876106194690266,0.0,0.0,0.0,0.7672413793103449
Factory Styles/Groove Ballad.mid,Ending 2,1,DRUM,PERC,65,44,0.676923076923077,0.0,0.0,0.0,0.676923076923077
Factory Styles/Groove Ballad.mid,Ending 2,1,DRUM,BASS,65,14,0.2153846153846154,96.0,0.5,0.0,0.2153846153846154
Factory Styles/Groove Ballad.mid,Ending 2,1,BASS,ACC2,14,21,0.21428571428571427,48.0,0.25,0.0,0.09375
Factory Styles/Groove Ballad.mid,Ending 2,1,DRUM,ACC2,65,21,0.16923076923076924,96.0,0.5,0.0,0.14666666666666667
Factory Styles/Groove Ballad.mid,Ending 2,1,DRUM,ACC3,65,59,0.8461538461538461,0.0,0.0,0.0,0.7971014492753623
Factory Styles/Groove Ballad.mid,Ending 3,1,DRUM,PERC,12,11,0.8333333333333334,0.0,0.0,0.0,0.7692307692307693
Factory Styles/Groove Ballad.mid,Ending 3,1,DRUM,BASS,12,5,0.4166666666666667,47.0,0.24479166666666666,0.0,0.4166666666666667
Factory Styles/Groove Ballad.mid,Ending 3,1,BASS,ACC2,5,10,0.4,48.0,0.25,0.0,0.15384615384615385
Factory Styles/Groove Ballad.mid,Ending 3,1,DRUM,ACC2,12,10,0.3333333333333333,41.0,0.21354166666666666,0.0,0.2222222222222222
Factory Styles/Groove Ballad.mid,Ending 3,1,DRUM,ACC3,12,17,0.75,0.0,0.0,0.0,0.45
Factory Styles/Groove Ballad.mid,Intro 1,2,DRUM,PERC,7,128,0.8571428571428571,0.0,0.0,0.0,0.046511627906976744
Factory Styles/Groove Ballad.mid,Intro 1,2,DRUM,BASS,7,16,0.2857142857142857,144.0,0.75,0.0,0.09523809523809523
