file,role,cv,transition,rhythm_jaccard,same_rhythm_mask,sound_same,sound_added,sound_removed,delta_notes_per_bar,delta_onsets_per_bar,delta_velocity_p50,delta_velocity_p90,delta_register_width,delta_polyphony_mean,delta_fine_subdivision_fraction,delta_offbeat_8th_fraction,delta_strum_fraction,delta_staccato_fraction,delta_legato_overlap_fraction
Factory Styles/German Waltz 1.mid,ACC3,2,V3->V4,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 1.mid,ACC4,2,V1->V2,0.7777777777777778,False,True,0,0,1.5,0.5,-1.0,-1.0,0,0.0833299999999999,0.08236999999999994,0.0,0.18975000000000003,0.0,-0.02751999999999999
Factory Styles/German Waltz 1.mid,ACC4,2,V2->V3,0.875,False,True,0,0,0.25,-0.5,1.0,1.0,0,0.0833299999999999,-0.09512999999999994,0.0,-0.12381000000000003,0.0,0.009499999999999953
Factory Styles/German Waltz 1.mid,ACC4,2,V3->V4,0.36363636363636365,False,True,0,0,0.0,-0.5,-0.5,0.0,0,0.06667000000000001,0.0,0.0,-0.14286,0.0,-0.02703
Factory Styles/German Waltz 1.mid,ACC5,2,V2->V3,0.4444444444444444,False,True,0,0,1.5,1.5,8.5,2.3999999999999915,0,0.0,0.18182,0.26364,0.0,0.03174999999999999,-0.5079400000000001
Factory Styles/German Waltz 1.mid,ACC5,2,V3->V4,0.625,False,True,0,0,5.0,1.125,6.0,0.0,4,1.0,-0.18182,-0.00880000000000003,0.0,0.09047000000000002,0.38571
Factory Styles/German Waltz 1.mid,DRUM,3,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 1.mid,DRUM,3,V2->V3,0.6,False,True,0,0,2.0,0.5,-6.0,0.0,0,0.40476,0.16884,0.0,0.0,-0.30423,0.20899
Factory Styles/German Waltz 1.mid,DRUM,3,V3->V4,0.7142857142857143,False,True,0,0,1.0,0.5,0.0,0.0,1,0.053569999999999895,-0.03147,0.0,0.07692,-0.027619999999999978,-0.037140000000000006
Factory Styles/German Waltz 1.mid,PERC,3,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 1.mid,PERC,3,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 1.mid,PERC,3,V3->V4,0.6666666666666666,False,True,0,0,0.5,0.5,-1.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0
Factory Styles/German Waltz 1.mid,BASS,3,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,-5,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 1.mid,BASS,3,V2->V3,0.5,False,True,0,0,0.25,0.125,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.125
Factory Styles/German Waltz 1.mid,BASS,3,V3->V4,0.6666666666666666,False,True,0,0,0.25,0.125,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.125
Factory Styles/German Waltz 1.mid,ACC1,3,V1->V2,0.75,False,True,0,0,-0.75,0.5,-3.0,1.0,3,-0.3295499999999998,0.019610000000000002,-0.07408000000000003,0.0,-0.016880000000000006,0.11881
Factory Styles/German Waltz 1.mid,ACC1,3,V2->V3,0.625,False,True,0,0,-3.0,-1.0,3.0,-1.0,0,-0.17500000000000004,-0.019610000000000002,-0.05127999999999994,0.0,0.035180000000000045,-0.11881
Factory Styles/German Waltz 1.mid,ACC1,3,V3->V4,0.25,False,True,0,0,2.625,5.5,5.0,5.0,9,-0.7714300000000001,0.39393999999999996,-0.15074,0.02,-0.28089000000000003,0.57143
Factory Styles/German Waltz 1.mid,ACC2,3,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 1.mid,ACC2,3,V2->V3,0.5,False,True,0,0,2.25,0.75,4.0,3.0,-3,0.0,0.0,0.27273,0.0,-0.24127000000000004,0.0
Factory Styles/German Waltz 1.mid,ACC2,3,V3->V4,0.3076923076923077,False,True,0,0,2.75,5.375,-1.0,1.0,9,-1.64615,0.20454999999999998,0.022720000000000018,0.07143,-0.2047,0.41379
Factory Styles/German Waltz 1.mid,ACC3,3,V1->V2,0.26666666666666666,False,True,0,0,-4.5,-3.25,1.0,1.0,-11,-0.11568,0.25605,-0.027029999999999995,-0.07692,-0.15950000000000003,0.21582999999999986
Factory Styles/German Waltz 1.mid,ACC3,3,V2->V3,0.26666666666666666,False,True,0,0,4.5,3.25,-1.0,-1.0,11,0.11568,-0.25605,0.027029999999999995,0.07692,0.15950000000000003,-0.21582999999999986
Factory Styles/German Waltz 1.mid,ACC3,3,V3->V4,0.4,False,True,0,0,-4.125,-4.0,3.0,1.0,-5,0.23096000000000005,-0.14832,0.16809,-0.07692,-0.0044500000000000095,0.03447
Factory Styles/German Waltz 1.mid,ACC4,3,V1->V2,0.7777777777777778,False,True,0,0,1.5,0.75,-1.0,-1.0,5,0.05555000000000021,0.08236999999999994,0.0,0.18975000000000003,0.0,-0.02751999999999999
Factory Styles/German Waltz 1.mid,ACC4,3,V2->V3,0.875,False,True,0,0,0.25,-0.75,1.0,1.0,-5,0.1111099999999996,-0.09512999999999994,0.0,-0.12381000000000003,0.0,0.009499999999999953
Factory Styles/German Waltz 1.mid,ACC4,3,V3->V4,0.36363636363636365,False,True,0,0,0.0,-0.5,-0.5,0.0,5,0.06667000000000001,0.0,0.0,-0.14286,0.0,-0.02703
Factory Styles/German Waltz 1.mid,ACC5,3,V2->V3,0.4444444444444444,False,True,0,0,1.5,1.5,8.5,2.3999999999999915,0,0.0,0.18182,0.26364,0.0,0.03174999999999999,-0.5079400000000001
Factory Styles/German Waltz 1.mid,ACC5,3,V3->V4,0.625,False,True,0,0,5.0,1.125,6.0,0.0,3,1.0,-0.18182,-0.00880000000000003,0.0,0.09047000000000002,0.38571
Factory Styles/German Waltz 1.mid,DRUM,4,V2->V3,0.6,False,True,0,0,2.0,0.5,-6.0,0.0,0,0.40476,0.16884,0.0,0.0,-0.30423,0.20899
Factory Styles/German Waltz 1.mid,DRUM,4,V3->V4,0.7142857142857143,False,True,0,0,1.0,0.5,0.0,0.0,1,0.053569999999999895,-0.03147,0.0,0.07692,-0.027619999999999978,-0.037140000000000006
Factory Styles/German Waltz 1.mid,PERC,4,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 1.mid,PERC,4,V3->V4,0.6666666666666666,False,True,0,0,0.5,0.5,-1.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0
Factory Styles/German Waltz 1.mid,BASS,4,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,-5,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 1.mid,BASS,4,V3->V4,0.3333333333333333,False,True,0,0,0.5,0.25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 1.mid,ACC1,4,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 1.mid,ACC1,4,V3->V4,0.25,False,True,0,0,2.625,5.5,5.0,5.0,9,-0.7714300000000001,0.39393999999999996,-0.15074,0.02,-0.28089000000000003,0.57143
Factory Styles/German Waltz 1.mid,ACC2,4,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 1.mid,ACC2,4,V3->V4,0.3076923076923077,False,True,0,0,2.75,5.375,-1.0,1.0,9,-1.64615,0.20454999999999998,0.022720000000000018,0.07143,-0.2047,0.41379
Factory Styles/German Waltz 1.mid,ACC3,4,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,-0.013510000000000022,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 1.mid,ACC3,4,V3->V4,0.4,False,True,0,0,-4.125,-4.0,3.0,1.0,-5,0.23096000000000005,-0.13480999999999999,0.16809,-0.07692,-0.0044500000000000095,0.03447
Factory Styles/German Waltz 1.mid,ACC4,4,V2->V3,0.875,False,True,0,0,0.25,-0.5,1.0,1.0,0,0.0833299999999999,-0.12190999999999996,0.0,-0.12381000000000003,0.0,0.009499999999999953
Factory Styles/German Waltz 1.mid,ACC4,4,V3->V4,0.36363636363636365,False,True,0,0,0.0,-0.5,-0.5,0.0,5,0.06667000000000001,0.026780000000000026,0.0,-0.14286,0.0,-0.02703
Factory Styles/German Waltz 1.mid,ACC5,4,V2->V3,0.4444444444444444,False,True,0,0,1.5,1.5,8.5,2.3999999999999915,0,0.0,0.13636,0.26364,0.0,0.03174999999999999,-0.5079400000000001
Factory Styles/German Waltz 1.mid,ACC5,4,V3->V4,0.625,False,True,0,0,5.0,1.125,6.0,0.0,3,1.0,-0.13636,-0.00880000000000003,0.0,0.09047000000000002,0.38571
Factory Styles/German Waltz 2.mid,DRUM,1,V1->V2,0.75,False,True,0,0,0.375,0.125,-6.0,0.0,0,0.14101999999999992,-0.05042000000000002,0.05882,0.0,-0.09614999999999996,0.09615000000000001
Factory Styles/German Waltz 2.mid,DRUM,1,V2->V3,0.42857142857142855,False,True,0,0,0.75,0.25,0.0,0.0,0,0.22564000000000006,0.24297000000000002,-0.05882,0.0,-0.22619,0.17857
Factory Styles/German Waltz 2.mid,DRUM,1,V3->V4,0.8571428571428571,False,True,0,0,3.875,2.625,0.0,0.0,0,-0.03333000000000008,-0.07085000000000002,0.03704,0.0,-0.04304000000000002,0.01374000000000003
Factory Styles/German Waltz 2.mid,PERC,1,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,PERC,1,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,PERC,1,V3->V4,0.6666666666666666,False,True,0,0,1.5,1.5,-1.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,BASS,1,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,BASS,1,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,BASS,1,V3->V4,0.3333333333333333,False,True,0,0,1.5,0.75,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,ACC1,1,V1->V2,1.0,True,True,0,0,3.625,-0.625,-6.0,-22.0,0,2.0,-0.005350000000000021,-0.10161000000000003,0.0,0.25,-0.04762
Factory Styles/German Waltz 2.mid,ACC1,1,V2->V3,0.7142857142857143,False,True,0,0,-0.375,0.625,0.0,4.0,5,-0.8181799999999999,-0.17647,0.022060000000000024,0.0,-0.25,0.30435
Factory Styles/German Waltz 2.mid,ACC1,1,V3->V4,1.0,True,True,0,0,8.5,2.75,0.5,11.0,4,0.4545399999999997,0.0,0.03878999999999999,0.0,0.04386,-0.023650000000000004
Factory Styles/German Waltz 2.mid,ACC2,1,V1->V2,0.3333333333333333,False,True,0,0,0.75,0.75,-1.0,-1.0,0,-0.13636000000000004,0.16666999999999998,0.0,-0.3,0.012430000000000024,0.04969000000000001
Factory Styles/German Waltz 2.mid,ACC2,1,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,ACC2,1,V3->V4,0.21428571428571427,False,True,0,0,10.5,4.75,6.0,1.0,0,0.53636,-0.052629999999999955,0.07017999999999999,-0.14737,0.25354,-0.28314
Factory Styles/German Waltz 2.mid,ACC3,1,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,ACC3,1,V2->V3,0.6,False,True,0,0,-0.125,0.25,7.0,-13.0,-3,-0.1263700000000001,0.07196999999999998,0.0,0.38889,-0.03871000000000002,0.007520000000000082
Factory Styles/German Waltz 2.mid,ACC3,1,V3->V4,0.5,False,True,0,0,10.0,7.0,7.0,7.0,0,0.19046999999999992,-0.125,0.14286,-0.21428999999999998,0.15403,-0.1255400000000001
Factory Styles/German Waltz 2.mid,ACC4,1,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,ACC4,1,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,ACC4,1,V3->V4,1.0,True,True,0,0,7.5,3.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.01286000000000001,-0.01169000000000009
Factory Styles/German Waltz 2.mid,ACC5,1,V2->V3,1.0,True,True,0,0,0.375,0.25,11.5,0.0,3,-0.25,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,ACC5,1,V3->V4,0.0,False,True,0,0,2.75,2.375,-11.0,0.0,12,-0.48913000000000006,-0.06896999999999998,0.0,0.0,-0.77778,0.14815
Factory Styles/German Waltz 2.mid,DRUM,2,V1->V2,0.75,False,True,0,0,0.375,0.125,-6.0,0.0,0,0.14101999999999992,-0.05042000000000002,0.05882,0.0,-0.09614999999999996,0.09615000000000001
Factory Styles/German Waltz 2.mid,DRUM,2,V2->V3,0.42857142857142855,False,True,0,0,0.75,0.25,0.0,0.0,0,0.22564000000000006,0.24297000000000002,-0.05882,0.0,-0.22619,0.17857
Factory Styles/German Waltz 2.mid,DRUM,2,V3->V4,0.8571428571428571,False,True,0,0,3.875,2.625,0.0,0.0,0,-0.03333000000000008,-0.07085000000000002,0.03704,0.0,-0.04304000000000002,0.01374000000000003
Factory Styles/German Waltz 2.mid,PERC,2,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,PERC,2,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,PERC,2,V3->V4,0.6666666666666666,False,True,0,0,1.5,1.5,-1.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,BASS,2,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,BASS,2,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,BASS,2,V3->V4,0.3333333333333333,False,True,0,0,1.5,0.75,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,ACC1,2,V1->V2,1.0,True,True,0,0,3.625,-0.625,-6.0,-22.0,0,2.0,-0.005350000000000021,-0.10161000000000003,0.0,0.25,-0.04762
Factory Styles/German Waltz 2.mid,ACC1,2,V2->V3,0.7142857142857143,False,True,0,0,-0.375,0.625,0.0,4.0,5,-0.8181799999999999,-0.17647,0.022060000000000024,0.0,-0.25,0.30435
Factory Styles/German Waltz 2.mid,ACC1,2,V3->V4,1.0,True,True,0,0,8.5,2.75,0.5,11.0,3,0.4545399999999997,0.0,0.03878999999999999,0.0,0.04386,-0.023650000000000004
Factory Styles/German Waltz 2.mid,ACC2,2,V1->V2,0.6,False,True,0,0,0.75,0.625,0.0,-0.4000000000000057,0,-0.046049999999999924,0.13468000000000002,0.0,-0.15151,0.036250000000000004,-0.028750000000000053
Factory Styles/German Waltz 2.mid,ACC2,2,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,ACC2,2,V3->V4,0.23529411764705882,False,True,0,0,10.125,4.5,6.0,1.0,0,0.5249999999999999,-0.11322999999999994,0.07017999999999999,-0.12919,0.24014999999999997,-0.24296
Factory Styles/German Waltz 2.mid,ACC3,2,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,ACC3,2,V2->V3,0.6,False,True,0,0,-0.125,0.25,7.0,-13.0,-4,-0.1263700000000001,0.009469999999999978,0.0,0.38889,-0.03871000000000002,0.007520000000000082
Factory Styles/German Waltz 2.mid,ACC3,2,V3->V4,0.5,False,True,0,0,10.0,7.0,7.0,7.0,0,0.19046999999999992,-0.0625,0.14286,-0.21428999999999998,0.15403,-0.1255400000000001
Factory Styles/German Waltz 2.mid,ACC4,2,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,ACC4,2,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,ACC4,2,V3->V4,1.0,True,True,0,0,7.5,3.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.01286000000000001,-0.01169000000000009
Factory Styles/German Waltz 2.mid,ACC5,2,V2->V3,1.0,True,True,0,0,0.375,0.25,11.5,0.0,4,-0.25,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,ACC5,2,V3->V4,0.0,False,True,0,0,2.75,2.375,-11.0,0.0,12,-0.48913000000000006,-0.06896999999999998,0.0,0.0,-0.77778,0.14815
Factory Styles/German Waltz 2.mid,DRUM,3,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,DRUM,3,V2->V3,0.6,False,True,0,0,2.0,0.5,-6.0,0.0,0,0.40476,0.16884,0.0,0.0,-0.30423,0.20899
Factory Styles/German Waltz 2.mid,DRUM,3,V3->V4,0.7142857142857143,False,True,0,0,1.0,0.5,0.0,0.0,1,0.053569999999999895,-0.03147,0.0,0.07692,-0.027619999999999978,-0.037140000000000006
Factory Styles/German Waltz 2.mid,PERC,3,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,PERC,3,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,PERC,3,V3->V4,0.6666666666666666,False,True,0,0,0.5,0.5,-1.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,BASS,3,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,-5,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,BASS,3,V2->V3,0.5,False,True,0,0,0.25,0.125,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.125
Factory Styles/German Waltz 2.mid,BASS,3,V3->V4,0.6666666666666666,False,True,0,0,0.25,0.125,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.125
Factory Styles/German Waltz 2.mid,ACC1,3,V1->V2,0.75,False,True,0,0,-0.75,0.5,-7.0,1.0,3,-0.3295499999999998,0.019610000000000002,-0.07408000000000003,0.0,-0.00010000000000001674,0.11881
Factory Styles/German Waltz 2.mid,ACC1,3,V2->V3,0.625,False,True,0,0,-3.0,-1.0,8.0,-1.0,0,-0.17500000000000004,-0.019610000000000002,-0.05127999999999994,0.0,0.09459000000000004,-0.11881
Factory Styles/German Waltz 2.mid,ACC1,3,V3->V4,0.25,False,True,0,0,2.625,6.0,11.0,10.0,9,-0.825,0.40404,-0.16084000000000004,0.02,-0.29109,0.57143
Factory Styles/German Waltz 2.mid,ACC2,3,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,ACC2,3,V2->V3,0.5,False,True,0,0,2.25,0.75,22.5,14.0,-3,0.0,0.0,0.27273,0.0,-0.24127000000000004,0.0
Factory Styles/German Waltz 2.mid,ACC2,3,V3->V4,0.3076923076923077,False,True,0,0,2.75,6.125,-3.0,1.0,9,-1.76056,0.20454999999999998,0.022720000000000018,0.04762,-0.2162,0.41379
Factory Styles/German Waltz 2.mid,ACC3,3,V1->V2,0.25,False,True,0,0,-4.5,-3.25,3.0,3.0,-11,-0.11568,0.30867999999999995,-0.027029999999999995,-0.07692,-0.15950000000000003,0.21582999999999986
Factory Styles/German Waltz 2.mid,ACC3,3,V2->V3,0.25,False,True,0,0,4.5,3.25,-3.0,-3.0,11,0.11568,-0.30867999999999995,0.027029999999999995,0.07692,0.15950000000000003,-0.21582999999999986
Factory Styles/German Waltz 2.mid,ACC3,3,V3->V4,0.4,False,True,0,0,-4.125,-4.0,12.0,6.0,-5,0.23096000000000005,-0.14832,0.16809,-0.07692,-0.0044500000000000095,0.03447
Factory Styles/German Waltz 2.mid,ACC4,3,V1->V2,0.7777777777777778,False,True,0,0,1.5,1.0,-1.0,-1.0,5,0.03068000000000004,0.08236999999999994,0.0,0.18975000000000003,0.0,-0.02751999999999999
Factory Styles/German Waltz 2.mid,ACC4,3,V2->V3,0.875,False,True,0,0,0.25,-0.25,2.0,3.0,-5,0.04718,-0.09512999999999994,0.0,-0.12381000000000003,0.0,0.009499999999999953
Factory Styles/German Waltz 2.mid,ACC4,3,V3->V4,0.36363636363636365,False,True,0,0,0.0,-0.5,-1.5,-2.0,5,0.055339999999999945,0.0,0.0,-0.14286,0.0,-0.02703
Factory Styles/German Waltz 2.mid,ACC5,3,V2->V3,0.4444444444444444,False,True,0,0,1.5,1.5,8.5,2.3999999999999915,0,0.0,0.18182,0.26364,0.0,0.03174999999999999,-0.5079400000000001
Factory Styles/German Waltz 2.mid,ACC5,3,V3->V4,0.625,False,True,0,0,5.0,1.125,6.0,0.0,3,1.0,-0.18182,-0.00880000000000003,0.0,0.09047000000000002,0.38571
Factory Styles/German Waltz 2.mid,DRUM,4,V2->V3,0.6,False,True,0,0,2.0,0.5,-6.0,0.0,0,0.40476,0.16884,0.0,0.0,-0.30423,0.20899
Factory Styles/German Waltz 2.mid,DRUM,4,V3->V4,0.7142857142857143,False,True,0,0,1.0,0.5,0.0,0.0,1,0.053569999999999895,-0.03147,0.0,0.07692,-0.027619999999999978,-0.037140000000000006
Factory Styles/German Waltz 2.mid,PERC,4,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,PERC,4,V3->V4,0.6666666666666666,False,True,0,0,0.5,0.5,-1.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,BASS,4,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,-5,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,BASS,4,V3->V4,0.3333333333333333,False,True,0,0,0.5,0.25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,ACC1,4,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,ACC1,4,V3->V4,0.25,False,True,0,0,2.625,6.0,11.0,10.0,9,-0.825,0.40404,-0.16084000000000004,0.02,-0.29109,0.57143
Factory Styles/German Waltz 2.mid,ACC2,4,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,ACC2,4,V3->V4,0.3076923076923077,False,True,0,0,2.75,6.125,-3.0,1.0,9,-1.76056,0.20454999999999998,0.022720000000000018,0.04762,-0.2162,0.41379
Factory Styles/German Waltz 2.mid,ACC3,4,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,-0.013510000000000022,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 2.mid,ACC3,4,V3->V4,0.4,False,True,0,0,-4.125,-4.0,12.0,6.0,-5,0.23096000000000005,-0.13480999999999999,0.16809,-0.07692,-0.0044500000000000095,0.03447
Factory Styles/German Waltz 2.mid,ACC4,4,V2->V3,0.875,False,True,0,0,0.25,-0.375,2.0,3.0,0,0.06055999999999995,-0.12190999999999996,0.0,-0.08810000000000004,0.0,0.0004899999999999904
Factory Styles/German Waltz 2.mid,ACC4,4,V3->V4,0.36363636363636365,False,True,0,0,0.0,-0.375,-1.5,-2.0,5,0.04196,0.026780000000000026,0.0,-0.17856999999999998,0.0,-0.018020000000000036
Factory Styles/German Waltz 2.mid,ACC5,4,V2->V3,0.4444444444444444,False,True,0,0,1.5,1.5,8.5,2.3999999999999915,0,0.0,0.13636,0.26364,0.0,0.03174999999999999,-0.5079400000000001
Factory Styles/German Waltz 2.mid,ACC5,4,V3->V4,0.625,False,True,0,0,5.0,1.125,6.0,0.0,3,1.0,-0.13636,-0.00880000000000003,0.0,0.09047000000000002,0.38571
Factory Styles/German Waltz 3.mid,DRUM,1,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 3.mid,DRUM,1,V2->V3,1.0,True,True,0,0,2.0,0.0,-9.5,0.0,0,0.6666700000000001,0.08333000000000002,0.0,0.0,0.24194,0.0
Factory Styles/German Waltz 3.mid,DRUM,1,V3->V4,1.0,True,True,0,0,0.0,0.0,-7.5,-3.0,17,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 3.mid,PERC,1,V1->V2,1.0,True,True,0,0,2.0,0.0,2.0,2.0,29,1.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 3.mid,PERC,1,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 3.mid,PERC,1,V3->V4,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 3.mid,BASS,1,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 3.mid,BASS,1,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 3.mid,BASS,1,V3->V4,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 3.mid,ACC1,1,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 3.mid,ACC1,1,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/German Waltz 3.mid,ACC1,1,V3->V4,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
