file,cv,transition,active_roles_delta,added_roles,removed_roles,notes_per_bar_delta,velocity_p50_delta,fine_subdivision_delta,polyphony_delta
Factory Styles/Musette Waltz.mid,1,V2->V3,1,"[""ACC3""]",[],3.0,0.0,0.04610463434022258,-0.0806041335453096
Factory Styles/Musette Waltz.mid,1,V3->V4,0,[],[],4.875,0.0,0.2794885921742638,-1.3706845881403797
Factory Styles/Oberkr_ Polka 1.mid,1,V1->V2,0,[],[],22.0,-24.0,0.16410360765450172,-0.34845550559447847
Factory Styles/Oberkr_ Polka 1.mid,1,V2->V3,2,"[""ACC4"",""ACC5""]",[],13.0,-4.0,-0.04906583632411668,0.1834787443764847
Factory Styles/Oberkr_ Polka 1.mid,1,V3->V4,0,[],[],1.0,1.5,-0.0030057113720227957,0.02774317343173438
Factory Styles/Oberkr_ Polka 2.mid,1,V1->V2,0,[],[],5.875,0.0,0.0,0.1316219809220982
Factory Styles/Oberkr_ Polka 2.mid,1,V2->V3,2,"[""ACC3"",""ACC4""]",[],12.125,-1.0,0.017130620985010708,-0.08120297852884972
Factory Styles/Oberkr_ Polka 2.mid,1,V3->V4,0,[],[],10.0,0.0,-0.015303637438392791,-0.14121577516451422
Factory Styles/Oberkr_ Polka 2.mid,2,V1->V2,0,[],[],6.25,0.0,0.0,0.14629302475950157
Factory Styles/Oberkr_ Polka 2.mid,2,V2->V3,2,"[""ACC3"",""ACC4""]",[],12.125,-1.0,0.01702127659574468,-0.08331357920255567
Factory Styles/Oberkr_ Polka 2.mid,2,V3->V4,0,[],[],9.625,0.0,-0.015194293049126764,-0.15377621832821164
Factory Styles/Oberkr_ Polka 2.mid,3,V1->V2,0,[],[],6.0,0.0,0.0,0.14568081959324264
Factory Styles/Oberkr_ Polka 2.mid,3,V2->V3,2,"[""ACC3"",""ACC4""]",[],11.875,-1.0,0.017241379310344827,-0.08523995000467277
Factory Styles/Oberkr_ Polka 2.mid,3,V3->V4,0,[],[],10.125,0.0,-0.015407691236950332,-0.1504438396077188
Factory Styles/Oberkr_ Polka 2.mid,4,V1->V2,5,"[""ACC1"",""ACC2"",""ACC5"",""BASS"",""DRUM""]",[],44.25,-29.0,0.0,1.207150216216216
Factory Styles/Oberkr_ Polka 2.mid,4,V2->V3,2,"[""ACC3"",""ACC4""]",[],12.125,-1.0,0.017130620985010708,-0.08120297852884972
Factory Styles/Oberkr_ Polka 2.mid,4,V3->V4,0,[],[],10.0,0.0,-0.015303637438392791,-0.14121577516451422
Factory Styles/Oberkr_ Waltz 1.mid,1,V1->V2,0,[],[],1.875,-3.0,0.07488211513859273,-0.382754975692964
Factory Styles/Oberkr_ Waltz 1.mid,1,V2->V3,1,"[""ACC5""]",[],13.125,9.0,-0.027252153846153815,0.09428134505494512
Factory Styles/Oberkr_ Waltz 1.mid,1,V3->V4,0,[],[],-1.375,4.0,0.09422818923868925,-0.5158290229185227
Factory Styles/Oberkr_ Waltz 1.mid,2,V1->V2,0,[],[],0.0,5.0,0.03157763157894736,-0.11037431578947365
Factory Styles/Oberkr_ Waltz 1.mid,2,V2->V3,1,"[""ACC5""]",[],8.5,-1.0,-0.021098778665413542,-0.017860997650375854
Factory Styles/Oberkr_ Waltz 1.mid,2,V3->V4,0,[],[],9.0,3.0,-0.008859846840659324,0.3264445583791207
Factory Styles/Oberkr_ Waltz 1.mid,3,V1->V2,0,[],[],-3.75,-5.0,0.05744316541353381,-0.07798849022556387
Factory Styles/Oberkr_ Waltz 1.mid,3,V2->V3,1,"[""ACC5""]",[],7.375,11.0,-0.03291657771568285,-0.02170479944114545
Factory Styles/Oberkr_ Waltz 1.mid,3,V3->V4,0,[],[],4.375,2.0,0.09989261310821829,-0.39984287842243216
Factory Styles/Oberkr_ Waltz 1.mid,4,V3->V4,0,[],[],4.5,2.0,0.09949710121886596,-0.40146062268150495
Factory Styles/Oberkr_ Waltz 2.mid,1,V1->V2,0,[],[],-0.25,0.0,0.015193850868232939,-0.3311504264555669
Factory Styles/Oberkr_ Waltz 2.mid,1,V2->V3,0,[],[],2.75,-4.5,-0.10984767676767679,0.46250229797979814
Factory Styles/Oberkr_ Waltz 2.mid,1,V3->V4,0,[],[],3.375,1.5,-0.00686833939393941,0.0408034787878786
Factory Styles/Oberkr_ Waltz 2.mid,2,V1->V2,0,[],[],2.25,4.0,-0.037921373595505625,0.11376422191011248
Factory Styles/Oberkr_ Waltz 2.mid,2,V2->V3,0,[],[],2.25,-5.0,-0.09218010089429027,0.11611160972254075
Factory Styles/Oberkr_ Waltz 2.mid,2,V3->V4,0,[],[],3.375,2.0,-0.007229448155944007,0.04253986455568781
Factory Styles/Oberkr_ Waltz 2.mid,3,V1->V2,0,[],[],0.0,0.0,0.0,0.0
Factory Styles/Oberkr_ Waltz 2.mid,3,V2->V3,0,[],[],5.875,0.0,-0.06887731330524519,0.5596491707883007
Factory Styles/Oberkr_ Waltz 2.mid,3,V3->V4,0,[],[],2.375,1.0,0.01143511456310678,-0.10207110118662333
Factory Styles/Oberkr_ Waltz 2.mid,4,V1->V2,0,[],[],0.0,0.0,0.0,0.0
Factory Styles/Oberkr_ Waltz 2.mid,4,V2->V3,0,[],[],0.125,0.0,0.003754189422629728,-0.030096492924058138
Factory Styles/Oberkr_ Waltz 2.mid,4,V3->V4,0,[],[],1.125,1.0,-0.0008482353495383177,-0.0045918004522329525
Factory Styles/Operetta.mid,1,V1->V2,3,"[""ACC1"",""ACC3"",""PERC""]",[],4.75,-4.0,0.020756581196581192,-0.06202686202686203
Factory Styles/Operetta.mid,1,V2->V3,0,[],[],3.75,-20.0,0.13228296806966616,-0.15050692204022398
Factory Styles/Operetta.mid,1,V3->V4,0,[],[],11.125,4.0,0.03485252899141228,0.10020761204789097
Factory Styles/Orchestral Tango.mid,1,V1->V2,2,"[""ACC2"",""PERC""]",[],0.25,1.0,0.03424824620060793,-0.12912959979736582
Factory Styles/Orchestral Tango.mid,1,V2->V3,1,"[""ACC3""]",[],5.25,-8.0,0.004199468085106378,-0.02131082348305746
Factory Styles/Orchestral Tango.mid,1,V3->V4,0,[],[],10.125,-4.0,0.10370495061728394,-0.21683640740740762
Factory Styles/Organ Ballad.mid,1,V1->V2,0,[],[],-1.0,1.0,0.006391612600165783,-0.04775684811642256
Factory Styles/Organ Ballad.mid,1,V2->V3,1,"[""PERC""]",[],44.0,-8.0,-0.08377128817128818,-0.07391036972036935
Factory Styles/Organ Ballad.mid,1,V3->V4,0,[],[],26.25,7.0,-0.01833101068220209,0.2413927160914462
Factory Styles/Organ Ballad.mid,2,V1->V2,0,[],[],-1.75,1.5,0.0036883957219251418,-0.05785654952890251
Factory Styles/Organ Ballad.mid,2,V2->V3,1,"[""PERC""]",[],44.0,-7.0,-0.08377128817128818,-0.06943852696852693
Factory Styles/Organ Ballad.mid,2,V3->V4,0,[],[],26.75,6.0,-0.01842255714681785,0.24056825653208924
Factory Styles/Organ Evergreens.mid,1,V1->V2,0,[],[],3.25,0.0,-0.011695906432748537,-0.059498988049834445
Factory Styles/Organ Evergreens.mid,1,V2->V3,0,[],[],38.5,-2.0,0.2662719526627219,-0.33536556470285595
Factory Styles/Organ Evergreens.mid,1,V3->V4,2,"[""ACC4"",""ACC5""]",[],32.0,2.0,-0.08601487111765754,0.16275632044086663
Factory Styles/Organ Foxtrot.mid,1,V1->V2,1,"[""ACC3""]",[],21.25,-7.0,0.0025939500038967833,-0.05493443301379464
Factory Styles/Organ Foxtrot.mid,1,V2->V3,0,[],[],22.75,-7.0,-0.012823717948717894,0.33146225274725305
Factory Styles/Organ Foxtrot.mid,1,V3->V4,0,[],[],4.0,5.0,0.0354277113938693,-0.24809798322729937
Factory Styles/Organ Foxtrot.mid,2,V1->V2,1,"[""ACC3""]",[],19.5,-7.0,0.002765399158344284,-0.14793322969662714
Factory Styles/Organ Foxtrot.mid,2,V2->V3,0,[],[],22.5,-9.0,-0.004915025051576705,0.3447082915807056
Factory Styles/Organ Foxtrot.mid,2,V3->V4,0,[],[],3.25,9.0,0.03429160256410252,-0.1537641015466018
Factory Styles/Organ Foxtrot.mid,3,V1->V2,1,"[""ACC3""]",[],19.5,-11.0,0.002765399158344284,-0.14793322969662714
Factory Styles/Organ Foxtrot.mid,3,V2->V3,0,[],[],24.0,-3.0,-0.00515443897099066,0.4304574538781032
Factory Styles/Organ Foxtrot.mid,3,V3->V4,0,[],[],1.75,5.0,0.034531016483516475,-0.2395132638439994
Factory Styles/Organ Waltz.mid,1,V1->V2,1,"[""ACC2""]",[],0.75,-5.0,-0.06527849187236612,-0.15180530790401647
Factory Styles/Organ Waltz.mid,1,V2->V3,0,[],[],3.5,7.5,-0.04761944805194801,-0.0014224025974027832
Factory Styles/Organ Waltz.mid,1,V3->V4,0,[],[],2.0,3.5,0.1482680275974026,-0.927169099025974
Factory Styles/Organ Waltz.mid,2,V1->V2,1,"[""ACC2""]",[],0.25,-4.0,-0.05675317677756031,-0.2957835308918091
Factory Styles/Organ Waltz.mid,2,V2->V3,0,[],[],4.5,11.0,-0.0432885367965368,0.18096848979591829
Factory Styles/Organ Waltz.mid,2,V3->V4,0,[],[],0.25,0.0,-0.019534610076670317,-0.35704544578313246
Factory Styles/Organ Waltz.mid,3,V1->V2,1,"[""ACC2""]",[],0.25,-4.0,-0.04345731223429383,-0.3054998913556919
Factory Styles/Organ Waltz.mid,3,V2->V3,0,[],[],5.0,8.0,-0.06040653903284371,0.2528332233041757
Factory Styles/Organ Waltz.mid,3,V3->V4,0,[],[],0.75,3.0,0.131817389320596,-0.875410191773009
Factory Styles/Oriental Ballad.mid,1,V1->V2,3,"[""ACC1"",""ACC5"",""DRUM""]",[],29.0,-2.0,-0.003052304848060596,0.6442830229928382
Factory Styles/Oriental Ballad.mid,1,V2->V3,1,"[""ACC4""]",[],-0.25,-2.0,0.0106660694414311,0.04466422975441442
Factory Styles/Oriental Ballad.mid,1,V3->V4,0,[],[],23.125,4.0,0.07842293693421562,0.23708486723241173
Factory Styles/Oriental Ballad.mid,2,V1->V2,3,"[""ACC1"",""ACC5"",""DRUM""]",[],29.0,-2.0,-0.003052304848060596,0.6442830229928382
Factory Styles/Oriental Ballad.mid,2,V2->V3,1,"[""ACC4""]",[],-0.25,-2.0,0.0106660694414311,0.04466422975441442
Factory Styles/Oriental Ballad.mid,2,V3->V4,0,[],[],23.125,4.0,0.07842293693421562,0.23708486723241173
Factory Styles/Oriental Ballad.mid,3,V1->V2,3,"[""ACC1"",""ACC5"",""DRUM""]",[],29.0,-2.0,-0.003052304848060596,0.6442830229928382
Factory Styles/Oriental Ballad.mid,3,V2->V3,1,"[""ACC4""]",[],-0.25,-2.0,0.0106660694414311,0.04466422975441442
Factory Styles/Oriental Ballad.mid,3,V3->V4,0,[],[],23.125,4.0,0.07486389778830815,0.23708486723241173
Factory Styles/Oriental Dance.mid,1,V1->V2,0,[],[],4.0,0.0,0.016872951546003004,0.018309366515837144
Factory Styles/Oriental Dance.mid,1,V2->V3,0,[],[],23.5,4.0,-0.05626929296810099,0.18140128842000336
Factory Styles/Oriental Dance.mid,1,V3->V4,1,"[""ACC5""]",[],39.25,-2.0,0.010106324584337953,0.19860895698094838
Factory Styles/Party Mix.mid,1,V1->V2,0,[],[],16.0,0.0,0.0,0.15005912495072926
Factory Styles/Party Mix.mid,1,V2->V3,1,"[""ACC1""]",[],17.0,0.0,0.0,0.1154549509366638
Factory Styles/Party Mix.mid,1,V3->V4,1,"[""ACC4""]",[],9.0,0.0,0.0,-0.0610681114551086
Factory Styles/Party Polka.mid,1,V1->V2,1,"[""ACC5""]",[],11.75,0.0,0.0,-0.06031885076212373
Factory Styles/Party Polka.mid,1,V2->V3,0,[],[],9.0,0.0,0.0,-0.11971319459687635
Factory Styles/Party Polka.mid,1,V3->V4,0,[],[],15.75,0.0,0.0,0.5575666483375961
Factory Styles/Party Polka.mid,2,V1->V2,1,"[""ACC5""]",[],11.75,0.0,0.0,-0.06031885076212373
Factory Styles/Party Polka.mid,2,V2->V3,0,[],[],9.0,0.0,0.0,-0.11971319459687635
Factory Styles/Party Polka.mid,2,V3->V4,0,[],[],15.75,0.0,0.0,0.5575666483375961
Factory Styles/Party Polka.mid,3,V1->V2,1,"[""ACC5""]",[],11.5,0.0,0.0,-0.057669011103400614
Factory Styles/Party Polka.mid,3,V2->V3,0,[],[],9.0,0.0,0.0,-0.12033850687103587
Factory Styles/Party Polka.mid,3,V3->V4,0,[],[],16.0,0.0,0.0,0.5555421209530325
Factory Styles/Pasodoble.mid,1,V1->V2,1,"[""ACC3""]",[],-22.25,7.0,0.005915409642117715,-0.6058142147293704
Factory Styles/Pasodoble.mid,1,V2->V3,0,[],[],21.5,3.0,0.00922146636432351,0.32348981859410486
Factory Styles/Pasodoble.mid,1,V3->V4,0,[],[],-18.5,0.0,0.003156435944140862,-0.269305400728598
Factory Styles/Pasodoble.mid,2,V1->V2,1,"[""ACC3""]",[],-18.25,0.0,0.003478810879190386,-0.4151583776091079
Factory Styles/Pasodoble.mid,2,V2->V3,0,[],[],18.5,6.0,0.0203922368627451,-0.03891063529411776
Factory Styles/Pasodoble.mid,2,V3->V4,0,[],[],-16.625,-10.0,-0.022906917606837607,0.23689205811965808
Factory Styles/Pasodoble.mid,3,V2->V3,0,[],[],29.625,-6.0,0.10411181838949171,-0.04472355682467111
Factory Styles/Pasodoble.mid,3,V3->V4,0,[],[],-1.375,2.0,0.01628949007688181,-0.2850988567852677
Factory Styles/Pasodoble.mid,4,V3->V4,0,[],[],-13.125,-10.0,-0.08919505430355687,-0.12207772468096678
Factory Styles/Philly Disco.mid,1,V1->V2,0,[],[],43.75,8.0,0.042779276047567635,0.045387927613677936
Factory Styles/Philly Disco.mid,1,V2->V3,0,[],[],22.25,-8.0,0.017888145148797288,0.07814068979332367
Factory Styles/Philly Disco.mid,1,V3->V4,0,[],[],29.5,0.0,0.003420583539623351,0.015507243051421149
Factory Styles/Philly Disco.mid,2,V1->V2,0,[],[],43.75,8.0,0.042779276047567635,0.045387927613677936
Factory Styles/Philly Disco.mid,2,V2->V3,0,[],[],22.25,-8.0,0.017888145148797288,0.07814068979332367
Factory Styles/Philly Disco.mid,2,V3->V4,0,[],[],29.5,0.0,0.003420583539623351,0.017736237896781804
Factory Styles/Polka Pop.mid,1,V1->V2,0,[],[],0.0,0.0,0.0,0.0
Factory Styles/Polka Pop.mid,1,V2->V3,3,"[""ACC2"",""ACC4"",""ACC5""]",[],24.25,2.5,0.0,0.14678914659808306
Factory Styles/Polka Pop.mid,1,V3->V4,0,[],[],3.625,-3.0,0.0,0.025629792487522618
Factory Styles/Polka Pop.mid,2,V1->V2,0,[],[],0.0,0.0,0.0,0.0
Factory Styles/Polka Pop.mid,2,V2->V3,3,"[""ACC2"",""ACC4"",""ACC5""]",[],24.125,2.5,0.0,0.1509315000732605
Factory Styles/Polka Pop.mid,2,V3->V4,0,[],[],3.5,-3.0,0.0,0.029323728569064844
Factory Styles/Pop 12_8.mid,1,V1->V2,0,"[""ACC3""]","[""ACC4""]",1.5,3.0,0.03199350918968902,0.07286337117096298
Factory Styles/Pop 12_8.mid,1,V2->V3,1,"[""ACC4""]",[],51.75,-3.0,0.04855252091884177,0.5615197909249643
Factory Styles/Pop 12_8.mid,1,V3->V4,0,[],[],-38.5,0.0,-0.1144340251196172,-0.28176650318979246
Factory Styles/Pop 16 Beat.mid,1,V1->V2,2,"[""ACC1"",""ACC5""]",[],7.875,1.5,-0.003624729372051095,0.09926584947638961
Factory Styles/Pop 16 Beat.mid,1,V2->V3,1,"[""ACC3""]",[],21.75,1.5,0.0023104121437075437,0.18175776700049018
Factory Styles/Pop 16 Beat.mid,1,V3->V4,0,[],[],4.5,4.0,0.0010700882444409868,0.17589742400093278
Factory Styles/Pop 6_8.mid,1,V1->V2,1,"[""ACC3""]",[],49.25,5.0,0.4800980407264722,0.1408712782058339
Factory Styles/Pop 6_8.mid,1,V2->V3,0,[],[],-42.25,-7.0,-0.41799063388866314,-0.011985539414872237
Factory Styles/Pop 6_8.mid,1,V3->V4,0,[],[],54.25,4.0,0.34498966770508827,0.17661869158878507
Factory Styles/Pop 6_8.mid,2,V2->V3,0,[],[],-42.25,-1.0,-0.41690400621740875,-0.013867282390694013
Factory Styles/Pop 6_8.mid,2,V3->V4,0,[],[],53.25,0.0,0.3496048935617861,0.180033795430945
Factory Styles/Pop Ballad.mid,1,V1->V2,2,"[""ACC2"",""ACC3""]",[],9.875,0.0,0.0,0.014029059073523253
Factory Styles/Pop Ballad.mid,1,V2->V3,2,"[""ACC4"",""ACC5""]",[],7.625,6.0,0.12461090342679126,-0.05327243853342911
Factory Styles/Pop Ballad.mid,1,V3->V4,-1,[],"[""ACC5""]",7.75,-3.0,-0.03322683031974165,0.054375650423366784
Factory Styles/Pop Ballad.mid,2,V2->V3,2,"[""ACC4"",""ACC5""]",[],7.625,6.0,0.12461090342679126,-0.05327243853342911
Factory Styles/Pop Ballad.mid,2,V3->V4,-1,[],"[""ACC5""]",8.25,-3.0,-0.03158764761283778,0.051668595957400365
Factory Styles/Pop Chart 2.mid,1,V1->V2,1,"[""ACC4"",""PERC""]","[""ACC5""]",12.5,0.0,0.01369193916349809,-0.12617735480265813
Factory Styles/Pop Chart 2.mid,1,V2->V3,0,"[""ACC5""]","[""PERC""]",13.75,4.0,0.040926195652173813,0.31133815286845423
Factory Styles/Pop Chart 2.mid,1,V3->V4,2,"[""ACC3"",""PERC""]",[],-9.75,2.0,-0.053474402339103944,-0.12654671633408232
Factory Styles/Pop Funk 1.mid,1,V1->V2,0,[],[],35.5,-8.0,0.00322143521147146,-0.4261513266646628
Factory Styles/Pop Funk 1.mid,1,V2->V3,1,"[""PERC""]",[],35.25,2.0,-0.019472507103714246,0.18577989466206613
Factory Styles/Pop Funk 1.mid,1,V3->V4,1,"[""ACC5""]",[],3.125,6.0,-0.020919625677139758,0.017521888768508687
Factory Styles/Pop Funk 2.mid,1,V1->V2,0,"[""ACC4""]","[""ACC5""]",13.25,0.0,0.05524064511232546,-0.003030274465970928
Factory Styles/Pop Funk 2.mid,1,V2->V3,-1,"[""ACC5""]","[""ACC4"",""PERC""]",-8.75,9.0,0.04027503534068416,0.15882400647698347
Factory Styles/Pop Funk 2.mid,1,V3->V4,2,"[""ACC4"",""PERC""]",[],24.75,-10.0,-0.059061861030640095,-0.008345946374574531
Factory Styles/Pop Funk.mid,1,V1->V2,3,"[""ACC3"",""ACC5"",""PERC""]",[],29.5,-3.0,0.0,-0.2846574531001589
Factory Styles/Pop Funk.mid,1,V2->V3,1,"[""ACC4""]",[],34.5,-4.0,0.033472594142259414,0.05475597735663307
Factory Styles/Pop Funk.mid,1,V3->V4,1,"[""ACC2""]",[],13.0,0.0,0.002376651140759453,0.2464281203126233
Factory Styles/Pop Groove.mid,1,V1->V2,1,"[""ACC3""]",[],24.0,8.0,-0.026387708569168444,0.05061005496378934
Factory Styles/Pop Groove.mid,1,V2->V3,1,"[""ACC4""]",[],28.25,-4.0,-0.0019109569119777348,0.5237710655551453
Factory Styles/Pop Groove.mid,1,V3->V4,2,"[""ACC2"",""ACC5""]",[],25.0,5.0,0.023927262939887728,0.11332854357798139
Factory Styles/Pop Hit Ballad.mid,1,V1->V2,0,[],[],66.375,17.0,0.13165344672359117,0.07766265272417638
Factory Styles/Pop Hit Ballad.mid,1,V2->V3,-1,[],"[""PERC""]",-17.125,0.0,0.054390722326983665,-0.06447419614728855
Factory Styles/Pop Hit Ballad.mid,1,V3->V4,1,"[""PERC""]",[],24.5,0.0,-0.01720617538500699,0.057725572843748685
Factory Styles/Pop Jazz.mid,1,V1->V2,1,"[""ACC1""]",[],10.5,-7.0,0.009397418032786875,0.028706751299480304
Factory Styles/Pop Jazz.mid,1,V2->V3,1,"[""ACC5""]",[],19.375,2.0,-0.02446561594202895,0.2651543521183657
Factory Styles/Pop Jazz.mid,1,V3->V4,2,"[""ACC3"",""ACC4""]",[],10.75,0.0,-0.007575434145844495,-0.06792708198248354
Factory Styles/Pop Jazz.mid,2,V2->V3,1,"[""ACC5""]",[],23.125,-2.0,-0.03592013768508484,0.5405343078986744
Factory Styles/Pop Jazz.mid,2,V3->V4,2,"[""ACC3"",""ACC4""]",[],9.0,0.0,0.016036357830639336,-0.3149163893731459
Factory Styles/Pop Jazz.mid,3,V2->V3,1,"[""ACC5""]",[],22.125,0.0,-0.024302355633802786,0.5220150979627767
Factory Styles/Pop Jazz.mid,3,V3->V4,2,"[""ACC3"",""ACC4""]",[],9.0,0.0,0.016036357830639336,-0.3149163893731459
Factory Styles/Pop Schlager.mid,1,V1->V2,1,"[""ACC4""]",[],4.0,0.0,0.0,-0.27864791504791486
Factory Styles/Pop Schlager.mid,1,V2->V3,1,"[""ACC5""]",[],27.5,2.0,0.06060606060606061,-0.07660780885780882
Factory Styles/Pop Schlager.mid,1,V3->V4,0,[],[],-31.75,3.0,-0.0048439788216739915,0.46436309000788545
Factory Styles/Pop Shuffle 1.mid,1,V1->V2,2,"[""ACC3"",""ACC5""]",[],11.5,2.0,0.024598298614039504,-0.042706904781985244
Factory Styles/Pop Shuffle 1.mid,1,V2->V3,0,[],[],4.0,2.0,-0.021669856284724343,0.060247585952395655
Factory Styles/Pop Shuffle 1.mid,1,V3->V4,0,[],[],0.75,2.0,0.006773314071675918,-0.005661727525975158
Factory Styles/Pop Shuffle 1.mid,2,V1->V2,2,"[""ACC3"",""ACC5""]",[],4.5,0.5,-0.0010756161213947846,-0.03757149806284965
Factory Styles/Pop Shuffle 1.mid,2,V2->V3,0,[],[],2.25,3.0,0.00901065553000796,0.05125863591572433
Factory Styles/Pop Shuffle 1.mid,2,V3->V4,0,[],[],0.75,0.0,-0.0018394822164148894,0.009593122204012872
Factory Styles/Pop Shuffle 2.mid,1,V1->V2,2,"[""ACC3"",""ACC4""]",[],17.0,-6.0,0.00017486516557840837,0.05903132257781163
Factory Styles/Pop Shuffle 2.mid,1,V2->V3,1,"[""ACC5""]",[],19.875,19.0,-0.0087662496127483,-0.021538151224199442
Factory Styles/Pop Shuffle 2.mid,1,V3->V4,0,[],[],46.625,-15.0,0.10961011269644338,0.7143120200948245
Factory Styles/Pop Shuffle 2.mid,2,V1->V2,2,"[""ACC3"",""ACC4""]",[],17.625,-5.0,0.0020037890866394514,0.07709370236476731
Factory Styles/Pop Shuffle 2.mid,2,V2->V3,1,"[""ACC5""]",[],19.25,19.0,-0.01140261388337327,-0.041262002960937405
Factory Styles/Pop Shuffle 2.mid,2,V3->V4,0,[],[],47.25,-13.0,0.11808932325185251,0.7402378395036702
Factory Styles/Pop Shuffle 2.mid,3,V3->V4,0,[],[],48.5,-13.0,0.1151697315547211,0.7122641093061228
Factory Styles/Pop Shuffle 3.mid,6,V3->V4,-5,"[""ACC5""]","[""ACC1"",""ACC2"",""ACC3"",""BASS"",""DRUM"",""PERC""]",-225.25,-66.0,-0.5332235105204872,2.4353201550387595
Factory Styles/Quick Step 1.mid,1,V1->V2,0,"[""ACC1""]","[""ACC2""]",5.25,1.0,0.11084405448717949,0.158080651709402
Factory Styles/Quick Step 1.mid,1,V2->V3,1,"[""ACC2""]",[],0.5,0.0,-0.07311751562163327,-0.16750410759175471
Factory Styles/Quick Step 1.mid,1,V3->V4,0,"[""PERC""]","[""ACC1""]",11.25,0.0,0.11903362881738055,0.10293464490674298
Factory Styles/Quick Step 1.mid,2,V1->V2,0,"[""ACC1""]","[""ACC2""]",3.0,10.0,0.10300956018518515,-0.24172689814814796
Factory Styles/Quick Step 1.mid,2,V2->V3,1,"[""ACC2""]",[],0.0,0.0,-0.07407583333333329,-0.041003425925925985
Factory Styles/Quick Step 1.mid,2,V3->V4,0,"[""PERC""]","[""ACC1""]",13.75,1.0,0.1425263383321972,0.2969058685526018
Factory Styles/Quick Step 1.mid,3,V1->V2,0,"[""ACC1""]","[""ACC2""]",5.25,9.0,0.11084405448717949,0.158080651709402
Factory Styles/Quick Step 1.mid,3,V2->V3,1,"[""ACC2""]",[],0.5,0.0,-0.07311751562163327,-0.16750410759175471
Factory Styles/Quick Step 1.mid,3,V3->V4,0,"[""PERC""]","[""ACC1""]",9.0,0.0,0.11623911032800222,-0.08993755218216348
Factory Styles/Quick Step 2.mid,1,V1->V2,0,[],[],11.25,8.0,-0.01676702154987869,-0.0036067189952906364
Factory Styles/Quick Step 2.mid,1,V2->V3,0,[],[],10.875,-8.0,-0.0040502958435666425,0.10756711074448355
Factory Styles/Quick Step 2.mid,1,V3->V4,0,[],[],4.375,0.0,-0.016943892590548237,0.14899616037165542
Factory Styles/Quick Step 2.mid,2,V1->V2,0,[],[],11.25,8.0,-0.01676702154987869,-0.0036067189952906364
Factory Styles/Quick Step 2.mid,2,V2->V3,0,[],[],10.875,-8.0,-0.0040502958435666425,0.10756711074448355
Factory Styles/Quick Step 2.mid,2,V3->V4,0,[],[],4.5,0.0,-0.015081784447780161,0.16358514240578925
Factory Styles/Quick Step 2.mid,3,V1->V2,0,[],[],11.25,8.0,-0.01676702154987869,-0.0036067189952906364
Factory Styles/Quick Step 2.mid,3,V2->V3,0,[],[],10.875,-8.0,-0.014774049194773042,0.10756711074448355
Factory Styles/Quick Step 2.mid,3,V3->V4,0,[],[],3.5,0.0,-0.02950327044319498,0.18330854051199075
Factory Styles/Rap.mid,1,V1->V2,2,"[""ACC1"",""PERC""]",[],13.75,-2.0,0.03217831111957348,0.4873504747397821
Factory Styles/Rap.mid,1,V2->V3,0,[],[],14.25,4.0,0.026994737269772473,-0.5709398230408091
Factory Styles/Rap.mid,1,V3->V4,1,"[""ACC2""]",[],-4.25,-2.0,0.02402399899396379,0.09012887850915008
Factory Styles/Real 16 Beat.mid,1,V1->V2,0,[],[],44.5,-25.0,0.053437990580847736,0.08901605588697015
Factory Styles/Real 16 Beat.mid,1,V2->V3,1,"[""ACC5""]",[],22.0,3.0,-0.013312618737195012,0.043744373030359496
Factory Styles/Real 16 Beat.mid,1,V3->V4,1,"[""ACC3""]",[],14.75,12.0,-0.06053353510895884,0.8583373849878937
Factory Styles/Real 16 Beat.mid,2,V1->V2,0,[],[],36.0,-9.0,0.04002722940776038,-0.30649770274563215
Factory Styles/Real 16 Beat.mid,2,V2->V3,1,"[""ACC5""]",[],28.0,0.0,-0.01536331161823283,0.1530352539424027
Factory Styles/Real 16 Beat.mid,2,V3->V4,1,"[""ACC3""]",[],3.75,13.5,-0.05543314855875832,0.8039898031556008
Factory Styles/Real 16 Beat.mid,3,V1->V2,0,[],[],45.25,-17.0,0.051091975973056494,0.24242631505850465
Factory Styles/Real 16 Beat.mid,3,V2->V3,1,"[""ACC5""]",[],25.0,9.0,-0.013235070498810515,-0.0854957479578875
Factory Styles/Real 16 Beat.mid,3,V3->V4,1,"[""ACC3""]",[],12.25,4.0,-0.05592919463087249,0.964737757811936
Factory Styles/Real 8 Beat.mid,1,V1->V2,0,[],[],0.0,0.0,0.0,0.0
Factory Styles/Real 8 Beat.mid,1,V2->V3,1,"[""ACC1""]",[],7.75,6.0,0.0,0.22480766106442585
Factory Styles/Real 8 Beat.mid,1,V3->V4,1,"[""ACC4""]",[],4.0,-2.0,0.0,-0.019846345381526076
Factory Styles/Rhythm & Blues.mid,1,V1->V2,1,"[""ACC2""]",[],22.125,18.0,-0.08170411404838357,-0.1553893976486309
Factory Styles/Rhythm & Blues.mid,1,V2->V3,0,[],[],-33.25,-14.0,0.016399389776889775,0.0012519022644021938
Factory Styles/Rhythm & Blues.mid,1,V3->V4,1,"[""ACC5""]",[],34.0,12.0,-0.017185403116411285,0.02618430989537268
Factory Styles/Rhythm & Blues.mid,2,V1->V2,1,"[""ACC2""]",[],21.0,8.0,0.025859670615049152,-0.1221254092109445
