msb,lsb,program,sound,styles,roles,elements,counts,cc_thresholds,pitchbend,aftertouch,nrpn,rpn
121,9,0,Grand&MovingPad,4,"[[""ACC1"",958]]","[[""Variation 4"",545],[""Variation 1"",178],[""Intro 1"",111],[""Ending 1"",77],[""Variation 2"",10],[""Fill 1"",7],[""Ending 2"",7],[""Intro 2"",5],[""Intro 3"",5],[""Fill 2"",4],[""Break"",4],[""Ending 3"",4],[""Variation 3"",1]]","{""cc:11"":10,""cc:7"":10,""cc:0"":10,""cc:22"":39,""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,1,17,Det. Perc. Organ,2,"[[""ACC2"",953],[""ACC3"",163]]","[[""Variation 3"",576],[""Intro 1"",220],[""Ending 1"",94],[""Ending 3"",70],[""Fill 2"",58],[""Break"",24],[""Variation 4"",21],[""Ending 2"",19],[""Intro 2"",17],[""Fill 1"",15],[""Intro 3"",2]]","{""cc:11"":18,""cc:7"":18,""cc:0"":18,""cc:32"":11,""cc:22"":5}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,2,56,Trumpet Overb.,1,"[[""ACC3"",1944]]","[[""Variation 3"",798],[""Variation 4"",580],[""Fill 2"",133],[""Ending 2"",131],[""Fill 1"",77],[""Variation 2"",76],[""Intro 2"",69],[""Ending 3"",35],[""Break"",29],[""Intro 1"",7],[""Ending 1"",7],[""Intro 3"",2]]","{""cc:11"":16,""cc:7"":16,""cc:0"":16,""cc:32"":12,""cc:22"":10}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,0,39,Synth Bass 2 GM,2,"[[""BASS"",582]]","[[""Intro 1"",100],[""Ending 1"",88],[""Variation 3"",84],[""Variation 2"",76],[""Variation 1"",68],[""Variation 4"",39],[""Intro 2"",23],[""Ending 2"",23],[""Intro 3"",21],[""Fill 1"",21],[""Fill 2"",21],[""Ending 3"",11],[""Break"",7]]","{""cc:11"":16,""cc:7"":16,""cc:0"":16,""cc:32"":15,""cc:22"":7}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,12,48,Chamber Strings,1,"[[""ACC3"",5120]]","[[""Intro 1"",1908],[""Ending 1"",1552],[""Variation 3"",748],[""Ending 2"",296],[""Variation 4"",240],[""Fill 2"",142],[""Intro 2"",121],[""Break"",38],[""Variation 2"",36],[""Ending 3"",35],[""Intro 3"",2],[""Fill 1"",2]]","{""cc:11"":16,""cc:7"":16,""cc:0"":16,""cc:32"":16,""cc:22"":6}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,5,65,Sweet Alto Sax 1,2,"[[""ACC4"",1044],[""ACC2"",243]]","[[""Variation 4"",498],[""Variation 3"",396],[""Ending 1"",207],[""Intro 1"",107],[""Ending 2"",29],[""Fill 2"",27],[""Break"",7],[""Ending 3"",7],[""Intro 2"",3],[""Intro 3"",3],[""Fill 1"",3]]","{""cc:11"":12,""cc:7"":12,""cc:0"":12,""cc:32"":8,""cc:22"":25}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,5,24,Ac.Guitar KeyOff,1,"[[""ACC2"",583]]","[[""Ending 1"",90],[""Variation 2"",76],[""Variation 3"",76],[""Variation 4"",76],[""Intro 1"",70],[""Variation 1"",68],[""Ending 2"",41],[""Intro 2"",31],[""Fill 1"",17],[""Fill 2"",17],[""Ending 3"",17],[""Intro 3"",2],[""Break"",2]]","{""cc:11"":15,""cc:7"":15,""cc:0"":15,""cc:32"":15,""cc:22"":9}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,10,16,BX3 Rock 1 V.,2,"[[""ACC3"",916],[""ACC4"",237]]","[[""Ending 1"",334],[""Intro 1"",320],[""Ending 2"",186],[""Ending 3"",100],[""Variation 1"",70],[""Variation 4"",58],[""Intro 2"",22],[""Fill 1"",20],[""Variation 3"",18],[""Break"",10],[""Variation 2"",6],[""Fill 2"",6],[""Intro 3"",3]]","{""cc:11"":14,""cc:7"":14,""cc:0"":14,""cc:32"":12,""cc:22"":15}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,1,7,Pulse Clav,2,"[[""ACC2"",1352],[""ACC5"",341]]","[[""Intro 1"",441],[""Ending 1"",352],[""Ending 2"",146],[""Variation 2"",132],[""Variation 1"",128],[""Intro 2"",124],[""Variation 3"",124],[""Fill 1"",76],[""Variation 4"",73],[""Fill 2"",53],[""Ending 3"",36],[""Break"",5],[""Intro 3"",3]]","{""cc:22"":15,""cc:11"":14,""cc:7"":14,""cc:0"":14,""cc:32"":12}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,6,73,Flute Muted,1,"[[""ACC3"",2135]]","[[""Intro 1"",665],[""Ending 1"",417],[""Variation 3"",322],[""Variation 4"",290],[""Intro 2"",134],[""Fill 2"",117],[""Ending 2"",100],[""Ending 3"",74],[""Break"",10],[""Intro 3"",3],[""Fill 1"",3]]","{""cc:11"":13,""cc:7"":13,""cc:0"":13,""cc:32"":13,""cc:22"":17}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,9,48,Strings Quartet,1,"[[""ACC4"",572]]","[[""Intro 1"",128],[""Ending 1"",104],[""Variation 1"",64],[""Variation 3"",56],[""Variation 2"",46],[""Intro 2"",45],[""Variation 4"",31],[""Fill 2"",23],[""Ending 2"",21],[""Break"",15],[""Intro 3"",13],[""Fill 1"",13],[""Ending 3"",13]]","{""cc:11"":15,""cc:7"":15,""cc:0"":15,""cc:32"":15,""cc:22"":8}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
120,0,10,Jungle Kit,2,"[[""DRUM"",5047],[""PERC"",234]]","[[""Ending 1"",1424],[""Intro 1"",1420],[""Variation 4"",474],[""Variation 3"",386],[""Variation 2"",336],[""Variation 1"",332],[""Intro 2"",327],[""Intro 3"",179],[""Ending 2"",129],[""Fill 1"",95],[""Ending 3"",69],[""Fill 2"",63],[""Break"",47]]","{""cc:11"":15,""cc:7"":15,""cc:0"":15,""cc:32"":15,""cc:22"":7}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,0,24,Nylon Guitar GM,1,"[[""ACC2"",98]]","[[""Intro 2"",90],[""Fill 1"",6],[""Intro 3"",2]]","{""cc:1"":58,""cc:22"":2,""cc:11"":2,""cc:7"":2,""cc:0"":2}","{""1"":{""n"":58,""ge64"":24,""zero"":2,""max"":108}}","{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,7,25,Finger Key Off,1,"[[""ACC2"",1276]]","[[""Ending 1"",260],[""Intro 1"",258],[""Variation 2"",126],[""Intro 2"",123],[""Ending 2"",119],[""Variation 1"",118],[""Variation 3"",63],[""Variation 4"",63],[""Ending 3"",55],[""Fill 1"",33],[""Break"",29],[""Fill 2"",27],[""Intro 3"",2]]","{""cc:11"":14,""cc:7"":14,""cc:0"":14,""cc:32"":14,""cc:22"":10}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,2,38,Syn Bass Reso,1,"[[""BASS"",320]]","[[""Ending 1"",106],[""Variation 4"",40],[""Variation 3"",32],[""Variation 2"",30],[""Intro 1"",28],[""Ending 2"",19],[""Intro 2"",17],[""Variation 1"",12],[""Ending 3"",11],[""Fill 1"",9],[""Fill 2"",7],[""Break"",7],[""Intro 3"",2]]","{""cc:11"":12,""cc:7"":12,""cc:0"":12,""cc:32"":12,""pb"":8,""cc:22"":8}",{},"{""n"":8,""nonzero"":7,""positive"":0,""negative"":7,""zero"":1,""max_abs"":8192,""summary"":{""min"":-8192.0,""p01"":-7993.55,""p05"":-7199.75,""p10"":-6207.5,""p25"":-4412.0,""p50"":-2678.5,""p75"":-867.25,""p90"":-441.7,""p95"":-220.85,""p99"":-44.17,""max"":0.0}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,8,,,30,"[[""ACC5"",20],[""ACC1"",14],[""ACC3"",12],[""BASS"",7],[""ACC4"",6],[""ACC2"",4]]","[[""Variation 1"",20],[""Intro 1"",12],[""Variation 3"",11],[""Variation 2"",10],[""Variation 4"",8],[""Ending 1"",2]]","{""cc:32"":63}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,0,106,Shamisen GM,2,"[[""ACC2"",1468],[""ACC5"",177]]","[[""Ending 1"",432],[""Variation 4"",392],[""Variation 3"",264],[""Variation 2"",256],[""Ending 2"",153],[""Fill 2"",72],[""Fill 1"",46],[""Ending 3"",22],[""Intro 1"",2],[""Intro 2"",2],[""Intro 3"",2],[""Break"",2]]","{""cc:11"":13,""cc:7"":13,""cc:0"":13,""cc:22"":12,""cc:32"":12}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,0,17,Perc. Organ GM,2,"[[""ACC1"",1379],[""ACC4"",473],[""ACC5"",175]]","[[""Intro 1"",597],[""Ending 1"",497],[""Ending 2"",248],[""Variation 4"",176],[""Intro 3"",176],[""Intro 2"",166],[""Variation 3"",64],[""Fill 2"",48],[""Ending 3"",43],[""Fill 1"",9],[""Break"",3]]","{""cc:11"":11,""cc:7"":11,""cc:0"":11,""cc:32"":9,""cc:22"":21}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,13,56,Flugel Horn Pro,2,"[[""ACC5"",193],[""ACC2"",171]]","[[""Ending 1"",215],[""Intro 1"",98],[""Ending 2"",17],[""Variation 4"",10],[""Ending 3"",9],[""Intro 2"",3],[""Intro 3"",3],[""Fill 1"",3],[""Fill 2"",3],[""Break"",3]]","{""cc:11"":6,""cc:7"":6,""cc:0"":6,""cc:32"":6,""cc:22"":21,""cc:1"":17}","{""1"":{""n"":17,""ge64"":0,""zero"":2,""max"":51}}","{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,6,98,Bell Pad,1,"[[""ACC3"",412]]","[[""Ending 1"",120],[""Ending 2"",102],[""Intro 2"",48],[""Intro 1"",36],[""Ending 3"",35],[""Fill 1"",11],[""Fill 2"",11],[""Break"",11],[""Variation 2"",10],[""Variation 3"",10],[""Variation 4"",10],[""Variation 1"",6],[""Intro 3"",2]]","{""cc:11"":14,""cc:7"":14,""cc:0"":14,""cc:32"":14,""cc:22"":6}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,0,116,Taiko Drum GM,1,"[[""ACC3"",120]]","[[""Ending 1"",22],[""Intro 1"",18],[""Fill 2"",13],[""Ending 2"",13],[""Ending 3"",13],[""Variation 1"",12],[""Variation 3"",8],[""Intro 2"",4],[""Intro 3"",4],[""Fill 1"",4],[""Break"",4],[""Variation 4"",3],[""Variation 2"",2]]","{""cc:22"":36,""cc:11"":6,""cc:7"":6,""cc:0"":6,""cc:32"":6}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
120,0,57,SFX Kit 2,1,"[[""PERC"",1903]]","[[""Ending 1"",472],[""Variation 4"",352],[""Intro 1"",328],[""Variation 3"",144],[""Variation 2"",112],[""Variation 1"",108],[""Ending 2"",99],[""Intro 2"",59],[""Ending 3"",59],[""Fill 2"",53],[""Break"",53],[""Intro 3"",35],[""Fill 1"",29]]","{""cc:11"":13,""cc:7"":13,""cc:0"":13,""cc:32"":13,""cc:22"":7}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,9,38,Digi Bass 1,1,"[[""BASS"",773]]","[[""Ending 1"",192],[""Intro 1"",136],[""Variation 4"",124],[""Variation 2"",64],[""Variation 3"",64],[""Variation 1"",60],[""Ending 2"",37],[""Fill 2"",21],[""Ending 3"",21],[""Fill 1"",19],[""Break"",13],[""Intro 2"",11],[""Intro 3"",11]]","{""cc:11"":13,""cc:7"":13,""cc:0"":13,""cc:32"":13,""cc:22"":7}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
120,0,56,SFX Kit GM,1,"[[""PERC"",1889]]","[[""Ending 1"",520],[""Intro 1"",454],[""Ending 2"",153],[""Variation 4"",150],[""Variation 3"",148],[""Variation 2"",116],[""Variation 1"",112],[""Intro 2"",61],[""Ending 3"",45],[""Fill 2"",37],[""Intro 3"",33],[""Fill 1"",33],[""Break"",27]]","{""cc:11"":13,""cc:7"":13,""cc:0"":13,""cc:32"":13,""cc:22"":7}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
120,0,19,Power Kit RX2,1,"[[""PERC"",2423]]","[[""Ending 1"",940],[""Variation 4"",404],[""Intro 1"",300],[""Variation 3"",244],[""Ending 2"",219],[""Fill 2"",67],[""Variation 2"",60],[""Variation 1"",48],[""Intro 2"",35],[""Fill 1"",35],[""Break"",29],[""Intro 3"",25],[""Ending 3"",17]]","{""cc:11"":13,""cc:7"":13,""cc:0"":13,""cc:32"":13,""cc:22"":7}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,12,,,27,"[[""ACC3"",18],[""ACC2"",16],[""ACC4"",13],[""ACC1"",9],[""ACC5"",2]]","[[""Variation 1"",23],[""Variation 2"",14],[""Intro 1"",11],[""Variation 3"",7],[""Variation 4"",3]]","{""cc:32"":58}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,0,28,Muted Guitar GM,1,"[[""ACC4"",344]]","[[""Ending 1"",92],[""Ending 2"",48],[""Fill 2"",44],[""Fill 1"",40],[""Intro 1"",36],[""Ending 3"",25],[""Variation 4"",22],[""Intro 2"",13],[""Variation 3"",12],[""Variation 2"",8],[""Intro 3"",2],[""Break"",2]]","{""cc:11"":13,""cc:7"":13,""cc:0"":13,""cc:32"":13,""cc:22"":6}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,1,50,Synth Strings 3,1,"[[""ACC4"",458]]","[[""Intro 1"",117],[""Ending 1"",107],[""Ending 2"",70],[""Variation 4"",52],[""Ending 3"",46],[""Fill 2"",41],[""Intro 2"",8],[""Variation 3"",8],[""Intro 3"",3],[""Fill 1"",3],[""Break"",3]]","{""cc:11"":10,""cc:7"":10,""cc:0"":10,""cc:32"":10,""cc:22"":18}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,4,55,Brass Impact,2,"[[""ACC4"",289]]","[[""Ending 1"",52],[""Ending 2"",45],[""Intro 2"",45],[""Ending 3"",34],[""Fill 1"",29],[""Intro 1"",20],[""Variation 3"",16],[""Variation 4"",16],[""Variation 2"",12],[""Fill 2"",9],[""Break"",9],[""Intro 3"",2]]","{""cc:11"":12,""cc:7"":12,""cc:0"":12,""cc:22"":10,""cc:32"":11}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,1,108,Kalimba 2,1,"[[""ACC2"",754]]","[[""Ending 1"",246],[""Intro 1"",104],[""Variation 2"",68],[""Variation 3"",68],[""Variation 4"",68],[""Variation 1"",64],[""Intro 2"",55],[""Ending 3"",27],[""Fill 2"",25],[""Ending 2"",13],[""Fill 1"",7],[""Break"",7],[""Intro 3"",2]]","{""cc:11"":12,""cc:7"":12,""cc:0"":12,""cc:32"":12,""cc:22"":8}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,2,90,Sky Watcher,2,"[[""ACC1"",994]]","[[""Ending 1"",412],[""Intro 1"",246],[""Ending 2"",109],[""Ending 3"",61],[""Fill 2"",53],[""Break"",53],[""Variation 3"",20],[""Variation 2"",16],[""Fill 1"",9],[""Variation 4"",7],[""Variation 1"",4],[""Intro 2"",2],[""Intro 3"",2]]","{""cc:11"":12,""cc:7"":12,""cc:0"":12,""cc:32"":11,""cc:22"":9}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,0,5,E. Piano 2 GM,3,"[[""ACC1"",1402],[""ACC5"",30]]","[[""Ending 2"",360],[""Variation 4"",312],[""Variation 3"",298],[""Ending 3"",150],[""Intro 2"",119],[""Intro 1"",77],[""Fill 2"",64],[""Fill 1"",46],[""Break"",6]]","{""cc:11"":11,""cc:7"":12,""cc:0"":11,""cc:32"":7,""cc:22"":3,""cc:64"":8,""cc:8"":1,""cc:67"":2,""cc:116"":1}","{""64"":{""n"":8,""ge64"":4,""zero"":4,""max"":127}}","{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,24,27,'54 E. Guitar,1,"[[""ACC1"",1310]]","[[""Ending 1"",278],[""Intro 1"",258],[""Ending 2"",139],[""Variation 3"",132],[""Variation 4"",132],[""Fill 2"",69],[""Variation 2"",68],[""Ending 3"",67],[""Variation 1"",64],[""Fill 1"",53],[""Intro 2"",37],[""Break"",11],[""Intro 3"",2]]","{""cc:11"":12,""cc:7"":12,""cc:0"":12,""cc:32"":12,""cc:22"":8}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,3,89,Power Synth,1,"[[""ACC5"",566]]","[[""Intro 1"",164],[""Ending 1"",144],[""Variation 2"",36],[""Variation 3"",36],[""Variation 4"",36],[""Variation 1"",32],[""Ending 2"",29],[""Intro 2"",23],[""Fill 1"",21],[""Fill 2"",19],[""Ending 3"",15],[""Break"",9],[""Intro 3"",2]]","{""cc:11"":12,""cc:7"":12,""cc:0"":12,""cc:32"":12,""cc:22"":8}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,18,48,Strings & Glock.,1,"[[""ACC3"",316]]","[[""Intro 1"",100],[""Ending 1"",80],[""Ending 2"",44],[""Fill 1"",24],[""Variation 3"",12],[""Variation 4"",12],[""Intro 2"",11],[""Ending 3"",11],[""Variation 2"",10],[""Variation 1"",6],[""Intro 3"",2],[""Fill 2"",2],[""Break"",2]]","{""cc:11"":12,""cc:7"":12,""cc:0"":12,""cc:32"":12,""cc:22"":8}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,4,56,Trumpet Expr.2,1,"[[""ACC5"",535]]","[[""Ending 1"",144],[""Intro 1"",120],[""Variation 3"",84],[""Variation 2"",72],[""Ending 3"",41],[""Ending 2"",40],[""Fill 2"",17],[""Variation 4"",9],[""Intro 2"",2],[""Intro 3"",2],[""Fill 1"",2],[""Break"",2]]","{""cc:11"":12,""cc:7"":12,""cc:0"":12,""cc:32"":9,""cc:22"":10}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
120,0,51,Arabian Kit 1,1,"[[""PERC"",2055]]","[[""Ending 1"",892],[""Intro 1"",514],[""Ending 2"",161],[""Variation 4"",124],[""Ending 3"",89],[""Fill 2"",65],[""Fill 1"",45],[""Intro 2"",37],[""Variation 2"",36],[""Variation 3"",36],[""Variation 1"",32],[""Intro 3"",19],[""Break"",5]]","{""cc:11"":12,""cc:7"":12,""cc:0"":12,""cc:32"":12,""cc:22"":7}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,17,,,24,"[[""ACC3"",16],[""ACC2"",16],[""ACC1"",13],[""ACC4"",6],[""ACC5"",3]]","[[""Variation 1"",35],[""Intro 1"",9],[""Variation 3"",4],[""Variation 2"",4],[""Fill 1"",1],[""Variation 4"",1]]","{""cc:32"":54}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,0,120,Gtr FretNoise GM,1,"[[""ACC4"",457]]","[[""Ending 1"",230],[""Intro 1"",76],[""Variation 4"",32],[""Ending 2"",21],[""Variation 2"",18],[""Variation 3"",18],[""Variation 1"",14],[""Ending 3"",13],[""Fill 1"",11],[""Fill 2"",11],[""Break"",9],[""Intro 2"",2],[""Intro 3"",2]]","{""cc:11"":11,""cc:7"":11,""cc:0"":11,""cc:32"":11,""cc:22"":9}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,0,98,Crystal GM,1,"[[""ACC2"",207]]","[[""Intro 1"",60],[""Variation 4"",36],[""Ending 1"",36],[""Ending 3"",13],[""Variation 3"",12],[""Fill 1"",9],[""Fill 2"",9],[""Break"",9],[""Ending 2"",9],[""Intro 2"",7],[""Variation 1"",4],[""Intro 3"",2],[""Variation 2"",1]]","{""cc:22"":9,""cc:11"":11,""cc:7"":11,""cc:0"":11,""cc:32"":11}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,2,31,E.Gtr Harmonics,1,"[[""ACC2"",973]]","[[""Ending 1"",232],[""Intro 1"",228],[""Ending 2"",117],[""Variation 4"",116],[""Variation 2"",60],[""Variation 3"",60],[""Variation 1"",56],[""Intro 2"",33],[""Ending 3"",33],[""Fill 1"",19],[""Break"",15],[""Intro 3"",2],[""Fill 2"",2]]","{""cc:11"":11,""cc:7"":11,""cc:0"":11,""cc:32"":11,""cc:22"":9}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,3,107,Kanoun Trem. 2,1,"[[""ACC1"",1199]]","[[""Ending 1"",454],[""Intro 1"",450],[""Variation 4"",98],[""Variation 3"",68],[""Ending 2"",31],[""Variation 2"",20],[""Ending 3"",17],[""Variation 1"",16],[""Fill 2"",15],[""Intro 2"",13],[""Fill 1"",13],[""Intro 3"",2],[""Break"",2]]","{""cc:11"":11,""cc:7"":11,""cc:0"":11,""cc:32"":11,""cc:22"":9}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,9,18,BX3 Jazz Pc. V.,2,"[[""ACC5"",542],[""ACC2"",413]]","[[""Intro 1"",288],[""Ending 1"",246],[""Variation 2"",156],[""Ending 2"",112],[""Fill 2"",86],[""Fill 1"",34],[""Break"",15],[""Variation 3"",9],[""Ending 3"",5],[""Intro 2"",2],[""Intro 3"",2]]","{""cc:22"":15,""cc:11"":11,""cc:7"":11,""cc:0"":11,""cc:32"":5}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,12,56,Sweet FlugelHorn,1,"[[""ACC2"",427]]","[[""Variation 4"",104],[""Ending 1"",88],[""Variation 3"",80],[""Intro 1"",68],[""Fill 1"",17],[""Fill 2"",17],[""Break"",17],[""Ending 3"",17],[""Ending 2"",15],[""Intro 2"",2],[""Intro 3"",2]]","{""cc:11"":11,""cc:7"":11,""cc:0"":11,""cc:32"":11,""cc:22"":9}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,17,56,Alp Trumpet,1,"[[""ACC5"",435]]","[[""Variation 4"",104],[""Ending 1"",88],[""Variation 3"",80],[""Intro 1"",68],[""Ending 2"",32],[""Ending 3"",23],[""Fill 1"",17],[""Fill 2"",17],[""Intro 2"",2],[""Intro 3"",2],[""Break"",2]]","{""cc:11"":11,""cc:7"":11,""cc:0"":11,""cc:32"":11,""cc:22"":9}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,8,34,Pick Bass 2,1,"[[""BASS"",447]]","[[""Variation 4"",114],[""Intro 1"",84],[""Variation 2"",54],[""Variation 1"",50],[""Ending 1"",44],[""Ending 2"",31],[""Fill 1"",23],[""Fill 2"",13],[""Break"",13],[""Ending 3"",11],[""Intro 2"",7],[""Intro 3"",2],[""Variation 3"",1]]","{""cc:11"":11,""cc:7"":11,""cc:0"":11,""cc:32"":11,""cc:22"":9}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
