profile_id,origin,msb,lsb,program,sound,family,role,support_grade,styles,notes,stability,observed_fields,explicit_unknowns,exact_manual_dnc,community_candidates,completion_state
db1c1be212183b00b9f1,FACTORY_CORPUS,121,4,55,Brass Impact,ENSEMBLE,ACC4,FALLBACK,2,116,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
6dc7192e08e4020ef0ba,FACTORY_CORPUS,121,4,56,Trumpet Expr.2,BRASS,ACC5,FALLBACK,1,240,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
fe226f509afd73022e6f,FACTORY_CORPUS,121,4,57,Soft Trombone,BRASS,ACC5,FALLBACK,2,232,UNKNOWN,16,4,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
057e789c63659218da13,FACTORY_CORPUS,121,4,59,Mute Ensemble 2,BRASS,ACC3,LIMITED,3,863,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
97e10ee6346054b5a93c,FACTORY_CORPUS,121,4,60,Horns & Ensemble,BRASS,ACC3,LIMITED,4,860,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
99b3dbe17aa88ca7939b,FACTORY_CORPUS,121,4,61,Big Band Brass 2,BRASS,ACC4,FALLBACK,2,359,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
4ef2076ad31a7a6c19e4,FACTORY_CORPUS,121,4,63,Big Panner,BRASS,ACC3,FALLBACK,1,20,UNKNOWN,10,10,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
1922381c97738fe02dcc,FACTORY_CORPUS,121,4,64,Sweet Soprano 2,REED,ACC5,FALLBACK,1,81,UNKNOWN,13,7,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
14b76757308c4f7dafb6,FACTORY_CORPUS,121,4,66,Tenor Growl,REED,ACC4,FALLBACK,1,11,UNKNOWN,12,8,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
9dd0ab4d026e3499cb51,FACTORY_CORPUS,121,4,67,Baritone Sax 2,REED,ACC4,FALLBACK,1,110,UNKNOWN,16,4,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
c42ac9343ed5bba93805,FACTORY_CORPUS,121,4,71,Section Winds 2,REED,ACC1,FALLBACK,2,1176,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
c621c6b1c1f32757210b,FACTORY_CORPUS,121,4,73,Flute Frullato,PIPE,ACC3,FALLBACK,1,265,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
b049a0f3868fd00382bd,FACTORY_CORPUS,121,4,80,Dance Lead,SYNTH_LEAD,ACC4,FALLBACK,2,141,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
5d6df4a7599b8105c29e,FACTORY_CORPUS,121,4,81,Seq. Analog,SYNTH_LEAD,ACC5,FALLBACK,2,575,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
9acf784cc97f4a83cf46,FACTORY_CORPUS,121,4,84,Metallic Rez,SYNTH_LEAD,ACC3,FALLBACK,1,283,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
a4c8b9433a06ef6254cb,FACTORY_CORPUS,121,4,97,Pods In Pad,SYNTH_PAD,ACC5,FALLBACK,2,272,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
fe78fc3a79e0eb2f435a,FACTORY_CORPUS,121,4,98,Digi Bell,SYNTH_FX,ACC5,FALLBACK,1,47,UNKNOWN,13,7,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
156d3d686f228beb64fb,FACTORY_CORPUS,121,4,102,Pan Reso,SYNTH_FX,ACC2,FALLBACK,1,3,UNKNOWN,9,11,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
113d19810dada0731eaf,FACTORY_CORPUS,121,4,107,Kanoun Mix,ETHNIC,ACC3,FALLBACK,1,319,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
655d3c797d8d57ea27c0,FACTORY_CORPUS,121,5,0,Jazz Piano,PIANO,ACC1,GOOD,7,2455,CONTEXT_DEPENDENT,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
623016253134d08ad190,FACTORY_CORPUS,121,5,2,Chorus Piano,PIANO,ACC1,GOOD,5,1627,CONTEXT_DEPENDENT,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
55b9b926ad2013d657ee,FACTORY_CORPUS,121,5,4,Pro Dyno EP,PIANO,ACC1,GOOD,6,2034,CONTEXT_DEPENDENT,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
b30a8310d3c4258f56e9,FACTORY_CORPUS,121,5,5,Syn Piano X,PIANO,ACC1,LIMITED,3,708,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
2a465ee54c8bd5a46571,FACTORY_CORPUS,121,5,7,Clav RX,PIANO,ACC2,FALLBACK,1,438,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
20c43ec0fa194ea65fb9,FACTORY_CORPUS,121,5,16,Dark Organ 2 V.,ORGAN,ACC3,FALLBACK,1,72,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
44293eecbb5b46f5f99e,FACTORY_CORPUS,121,5,18,BX3 Rock 3 V.,ORGAN,ACC4,LIMITED,4,1758,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
bc0d834cf12af0bbac11,OFFICIAL_MANUAL_ONLY,121,5,22,Harmonica DNC,ACCORDION_REED,MANUAL_ONLY,NO_FACTORY_SUPPORT,0,0,NO_FACTORY_SUPPORT,0,22,True,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
81b1b51b80a048b5aaa9,FACTORY_CORPUS,121,5,24,Ac.Guitar KeyOff,GUITAR,ACC2,FALLBACK,1,257,UNKNOWN,14,6,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
1035f92fc891740cee46,FACTORY_CORPUS,121,5,25,Steel 12 String,GUITAR,ACC3,FALLBACK,2,2831,UNKNOWN,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
7d956a99df74c8dc42b8,FACTORY_CORPUS,121,5,26,Soft Jazz Guitar,GUITAR,ACC2,GOOD,6,2894,CONTEXT_DEPENDENT,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
0284cc534c8c07789901,FACTORY_CORPUS,121,5,27,Proces.E.Guitar,GUITAR,ACC5,FALLBACK,2,488,UNKNOWN,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
6d8b9a937469c8954ebf,FACTORY_CORPUS,121,5,27,Soft Jazz Guitar,GUITAR,ACC3,FALLBACK,1,20,UNKNOWN,12,8,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
6fd55e4cee1d56238813,FACTORY_CORPUS,121,5,28,Stra. Chime,GUITAR,ACC4,FALLBACK,2,1639,UNKNOWN,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
90e0507107024be9f885,FACTORY_CORPUS,121,5,33,Stick Bass,BASS,BASS,FALLBACK,1,292,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
3c3f184c580a415a3177,FACTORY_CORPUS,121,5,35,Dark R&B Bass2,BASS,BASS,LIMITED,3,478,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
aedaec726df10b719f20,FACTORY_CORPUS,121,5,36,SlapPick Bass RX,BASS,BASS,FALLBACK,2,859,UNKNOWN,16,4,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
9b59447f2b57bc8871df,FACTORY_CORPUS,121,5,37,The Other Slap,BASS,BASS,FALLBACK,2,819,UNKNOWN,16,4,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
8092bf5faa6ccf51db13,FACTORY_CORPUS,121,5,38,30303 Bass,BASS,ACC4,FALLBACK,1,652,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
1c86b614bae471067d10,FACTORY_CORPUS,121,5,39,Jungle Rez,BASS,BASS,LIMITED,4,786,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
c51c397390b23b4948fd,FACTORY_CORPUS,121,5,48,i3 Strings,ENSEMBLE,ACC3,STRONG,19,3483,MODERATE,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
b1bf5df7473a43c890e7,FACTORY_CORPUS,121,5,49,Movie Strings 1,ENSEMBLE,ACC5,FALLBACK,1,4,UNKNOWN,13,7,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
4d775303affde6a0f1ed,FACTORY_CORPUS,121,5,50,Analog Strings 1,ENSEMBLE,ACC5,GOOD,17,738,CONTEXT_DEPENDENT,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
92c8b305365fcbaf626d,FACTORY_CORPUS,121,5,52,Take Voices 2,ENSEMBLE,ACC1,FALLBACK,1,187,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
0611c77a2cec15bac482,FACTORY_CORPUS,121,5,56,Trumpet Pitch,BRASS,ACC4,FALLBACK,1,150,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
29243473b5bb26a01c92,FACTORY_CORPUS,121,5,57,Pitch Trombone,BRASS,ACC2,FALLBACK,1,1370,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
3ad05586f82d41749b19,FACTORY_CORPUS,121,5,61,Sax & Brass,BRASS,ACC3,FALLBACK,2,23,UNKNOWN,12,8,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
83aba9ecb85dd752bd1c,FACTORY_CORPUS,121,5,65,Sweet Alto Sax 1,REED,ACC4,FALLBACK,2,609,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
ba900340eb2e9b058d59,FACTORY_CORPUS,121,5,66,Folk Sax,REED,ACC4,FALLBACK,2,164,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
f625f564af5c9298f4df,FACTORY_CORPUS,121,5,71,Clarinet Ens.,REED,ACC3,LIMITED,3,436,UNKNOWN,16,4,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
9d25be55d3092f0b0db1,OFFICIAL_MANUAL_ONLY,121,5,78,Whistle DNC,PIPE,MANUAL_ONLY,NO_FACTORY_SUPPORT,0,0,NO_FACTORY_SUPPORT,0,22,True,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
d5147bf843b16049a2a5,FACTORY_CORPUS,121,5,81,Power Saw,SYNTH_LEAD,ACC3,FALLBACK,2,926,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
1b74ff59b133f1d8dacc,FACTORY_CORPUS,121,5,84,Brian Sync,SYNTH_LEAD,ACC5,FALLBACK,1,166,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
5e260866ee1cf81e82e1,FACTORY_CORPUS,121,5,97,Noble Pad,SYNTH_PAD,ACC5,FALLBACK,1,6,UNKNOWN,8,12,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
fe6f1bb755aeb97dabe0,FACTORY_CORPUS,121,5,98,Moving Bell,SYNTH_FX,ACC5,FALLBACK,1,41,UNKNOWN,13,7,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
a3451b29dd4e18c43aa1,FACTORY_CORPUS,121,5,126,Footsteps,SFX,ACC3,FALLBACK,1,11,UNKNOWN,13,7,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
999d98e2feffbb548279,FACTORY_CORPUS,121,6,4,Pro Stage EP,PIANO,ACC1,FALLBACK,1,52,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
66dd28fc3222b36e2ef6,FACTORY_CORPUS,121,6,5,Stereo Dig. EP,PIANO,ACC3,FALLBACK,1,93,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
e7ba17332e9b23c6478a,FACTORY_CORPUS,121,6,16,BX3 Full V.,ORGAN,ACC5,FALLBACK,1,414,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
69b50bc3c06a042af5ee,FACTORY_CORPUS,121,6,18,Super BX Perc.,ORGAN,ACC3,FALLBACK,1,64,UNKNOWN,13,7,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
3847da62cbecf5a08119,FACTORY_CORPUS,121,6,25,Hackbrett,GUITAR,ACC2,LIMITED,3,1100,UNKNOWN,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
628b84fc8b9e077cfd15,FACTORY_CORPUS,121,6,26,JazzGtr SlidePro,GUITAR,ACC2,FALLBACK,2,2313,UNKNOWN,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
6d58d069cce1d1bab037,FACTORY_CORPUS,121,6,27,Single Coil,GUITAR,ACC3,GOOD,5,1983,CONTEXT_DEPENDENT,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
5560381bd74cf4647a74,FACTORY_CORPUS,121,6,28,Clean Mute Gtr,GUITAR,ACC2,FALLBACK,2,748,UNKNOWN,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
20ae2280a76aae4f4864,FACTORY_CORPUS,121,6,33,Finger Bass 2,BASS,BASS,STRONG,42,17943,CONTEXT_DEPENDENT,16,4,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
ba5c08219b541ba84e5b,FACTORY_CORPUS,121,6,34,Bass&Gtr Double,BASS,BASS,FALLBACK,1,115,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
06e5bf2606e1e2e18a40,FACTORY_CORPUS,121,6,35,Woofer Pusher B.,BASS,BASS,STRONG,15,3722,CONTEXT_DEPENDENT,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
bb181142f87fae62d243,FACTORY_CORPUS,121,6,39,Nasty Bass,BASS,BASS,FALLBACK,1,487,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
27fc79f0daf82e9ab7cd,FACTORY_CORPUS,121,6,48,N Strings,ENSEMBLE,ACC5,FALLBACK,1,923,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
8ecfeb582169c64cb4e1,FACTORY_CORPUS,121,6,49,Movie Strings 2,ENSEMBLE,ACC4,STRONG,21,4835,CONTEXT_DEPENDENT,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
43800c441e17f41cceb6,FACTORY_CORPUS,121,6,56,Dual Trumpets,BRASS,ACC3,FALLBACK,2,942,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
dbb4925cbdb7065d9550,FACTORY_CORPUS,121,6,57,Trombone Expr. 1,BRASS,ACC4,LIMITED,3,821,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
16a352273a1067622013,FACTORY_CORPUS,121,6,73,Flute Muted,PIPE,ACC3,FALLBACK,1,1033,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
449c0e0fe7629fb276b0,FACTORY_CORPUS,121,6,80,Sine Wave,SYNTH_LEAD,ACC3,FALLBACK,1,834,UNKNOWN,16,4,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
da26951ecf1094629992,FACTORY_CORPUS,121,6,81,Octo Lead,SYNTH_LEAD,ACC4,FALLBACK,2,320,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
f54c1223ac891090fdc0,FACTORY_CORPUS,121,6,89,Dark Pad,SYNTH_PAD,ACC4,STRONG,15,1503,CONTEXT_DEPENDENT,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
ed38b5a2e6604e9529f2,FACTORY_CORPUS,121,6,90,Cross Sweep,SYNTH_PAD,ACC4,FALLBACK,2,201,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
30f90b9d72a904b1783f,FACTORY_CORPUS,121,6,98,Bell Pad,SYNTH_PAD,ACC3,FALLBACK,1,175,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
7260396038a834f1fe57,FACTORY_CORPUS,121,6,126,Stadium,SFX,ACC1,FALLBACK,2,312,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
544fe657bba86d479525,FACTORY_CORPUS,121,7,0,Piano & Strings,PIANO,ACC1,LIMITED,4,151,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
9b1502445c0b70b8cb20,FACTORY_CORPUS,121,7,2,Grand&FM Stack,PIANO,ACC1,GOOD,8,5337,CONTEXT_DEPENDENT,16,4,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
55dab49ae29d1ff10d20,FACTORY_CORPUS,121,7,4,Studio EP,PIANO,ACC4,GOOD,8,2445,MODERATE,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
7dc8bf8c2cd14b672f2d,FACTORY_CORPUS,121,7,19,Positive Organ,ORGAN,ACC1,FALLBACK,1,254,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
32b448708f7299ed0094,FACTORY_CORPUS,121,7,25,Finger Key Off,GUITAR,ACC2,FALLBACK,1,605,UNKNOWN,14,6,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
43dc2c9cd68bb9c42cd0,OFFICIAL_MANUAL_ONLY,121,7,26,Jazz Guitar DNC,GUITAR,MANUAL_ONLY,NO_FACTORY_SUPPORT,0,0,NO_FACTORY_SUPPORT,0,22,True,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
c974ee3c97f52835c9ac,FACTORY_CORPUS,121,7,27,New Stra.Guitar,GUITAR,ACC2,GOOD,7,3935,INSUFFICIENT_SPLIT_SUPPORT,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
502a8fda3fbb57a9834b,FACTORY_CORPUS,121,7,30,Solo Dist.Guitar,GUITAR,ACC5,FALLBACK,1,1089,UNKNOWN,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
4c279ffe9b9f0a2357d9,FACTORY_CORPUS,121,7,32,Acous. Bass RX,BASS,BASS,GOOD,5,1772,MODERATE,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
3d0dcb3c2cdfd5d1c4f3,FACTORY_CORPUS,121,7,33,Finger Bass 3,BASS,BASS,STRONG,20,4868,MODERATE,16,4,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
d0aae21edfedf83f4849,FACTORY_CORPUS,121,7,48,Arco Strings,ENSEMBLE,ACC5,STRONG,12,3936,CONTEXT_DEPENDENT,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
050d199eab206850bfc9,OFFICIAL_MANUAL_ONLY,121,7,49,Movie Str.1 DNC,ENSEMBLE,MANUAL_ONLY,NO_FACTORY_SUPPORT,0,0,NO_FACTORY_SUPPORT,0,22,True,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
ea297a223db545892deb,FACTORY_CORPUS,121,7,57,Trombone Expr. 2,BRASS,ACC1,FALLBACK,1,93,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
4761b5008ed0371f28ff,FACTORY_CORPUS,121,7,61,Trpts & Brass,BRASS,ACC4,LIMITED,4,1103,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
822392329e75ce0e2a45,FACTORY_CORPUS,121,7,71,Folk Clarinet,REED,ACC3,FALLBACK,2,116,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
999135b73de7e412b0fa,FACTORY_CORPUS,121,7,73,Wooden Flute,PIPE,ACC3,FALLBACK,1,317,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
ad3b88d7d6df2af36ef2,FACTORY_CORPUS,121,7,91,Fresh Breath,SYNTH_PAD,ACC5,LIMITED,3,238,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
fd49bb07b495b84ab181,FACTORY_CORPUS,121,8,0,Rock Piano,PIANO,ACC2,GOOD,5,1350,CONTEXT_DEPENDENT,16,4,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
8407dfc1a5328de1a85b,FACTORY_CORPUS,121,8,4,R&B E. Piano,PIANO,ACC1,LIMITED,3,710,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
c5969a35a021e5bac822,FACTORY_CORPUS,121,8,5,Hybrid EP,PIANO,ACC1,FALLBACK,1,39,UNKNOWN,13,7,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
38bb817506fc4bed3cd7,FACTORY_CORPUS,121,8,16,Jazz Organ,ORGAN,ACC3,FALLBACK,1,94,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
b1d65a7b7399a26ed988,FACTORY_CORPUS,121,8,21,Fisa Master,ORGAN,ACC5,FALLBACK,1,147,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
3a8b2f65b2c31cbcd7b3,FACTORY_CORPUS,121,8,24,Nylon Gtr Pro1,GUITAR,ACC1,GOOD,8,7596,CONTEXT_DEPENDENT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
474695f76b4cfb1fb874,FACTORY_CORPUS,121,8,28,Clean Funk,GUITAR,ACC2,LIMITED,3,843,UNKNOWN,14,6,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
d432a998d499db10ef48,FACTORY_CORPUS,121,8,30,Stereo Dist.Gtr,GUITAR,ACC5,GOOD,6,906,CONTEXT_DEPENDENT,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
94d65a13cc92a30d7a78,FACTORY_CORPUS,121,8,33,Chorus Fing.Bass,BASS,BASS,FALLBACK,1,797,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
682c9f41fbc254899dc7,FACTORY_CORPUS,121,8,34,Pick Bass 2,BASS,BASS,FALLBACK,1,197,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
36818edeb633e927e4d5,OFFICIAL_MANUAL_ONLY,121,8,49,Movie Str.2 DNC,ENSEMBLE,MANUAL_ONLY,NO_FACTORY_SUPPORT,0,0,NO_FACTORY_SUPPORT,0,22,True,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
855c24380c135ab8eba6,FACTORY_CORPUS,121,8,57,Trombone Vel. 1,BRASS,ACC5,FALLBACK,1,64,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
28c7830beb4b0a7dead6,FACTORY_CORPUS,121,8,65,Alto Sax Pro,REED,ACC3,FALLBACK,1,481,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
80e668a65a21566a0df8,FACTORY_CORPUS,121,8,81,Phat Saw Lead,SYNTH_LEAD,ACC3,FALLBACK,1,834,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
86772163ec33563d7324,FACTORY_CORPUS,121,8,89,Analog Pad 1,SYNTH_PAD,ACC3,GOOD,9,1082,CONTEXT_DEPENDENT,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
4f395e25ee77be5bb4ca,FACTORY_CORPUS,121,8,90,Noisy Stabb,SYNTH_PAD,ACC3,FALLBACK,2,267,UNKNOWN,16,4,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
4194dca942033677cde1,FACTORY_CORPUS,121,9,0,Grand&MovingPad,SYNTH_PAD,ACC1,LIMITED,4,444,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
529fd77f2dc21eff264a,FACTORY_CORPUS,121,9,4,Thin E. Piano,PIANO,ACC1,LIMITED,4,1185,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
487aa4a70b8eb5bb97b3,FACTORY_CORPUS,121,9,18,BX3 Jazz Pc. V.,ORGAN,ACC5,FALLBACK,2,451,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
22289bff98ac59f428f3,FACTORY_CORPUS,121,9,19,Pipe Tutti 3,ORGAN,ACC2,FALLBACK,1,409,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
1827dee4d403f1b6559f,FACTORY_CORPUS,121,9,24,Brazilian Guitar,GUITAR,ACC2,GOOD,6,6746,CONTEXT_DEPENDENT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
569cea08be2172e21263,FACTORY_CORPUS,121,9,25,Steel Folk Gtr,GUITAR,ACC2,FALLBACK,2,2550,UNKNOWN,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
85c59070cdabc8b9143d,FACTORY_CORPUS,121,9,27,L&R E.Guitar 1,GUITAR,ACC1,LIMITED,3,507,UNKNOWN,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
2ec9d1aa874f52c585f7,FACTORY_CORPUS,121,9,30,Dist. Guitar RX1,GUITAR,ACC1,GOOD,5,2361,INSUFFICIENT_SPLIT_SUPPORT,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
9c582651aad58ae9a7b7,FACTORY_CORPUS,121,9,32,Jazz Bass,BASS,BASS,FALLBACK,1,549,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
8789f85a1f9071e5b725,FACTORY_CORPUS,121,9,33,Bright Finger B.,BASS,BASS,GOOD,9,3019,CONTEXT_DEPENDENT,16,4,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
c6e41c2f430f61e5b8cd,FACTORY_CORPUS,121,9,38,Digi Bass 1,BASS,BASS,FALLBACK,1,357,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
008c8b664e611e9a3102,FACTORY_CORPUS,121,9,48,Strings Quartet,ENSEMBLE,ACC4,FALLBACK,1,252,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
6e65cacad84683b9e872,FACTORY_CORPUS,121,9,52,Oh-Ah Voices,ENSEMBLE,ACC5,GOOD,5,1349,CONTEXT_DEPENDENT,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
58f1f57b61759a7299b7,FACTORY_CORPUS,121,9,57,Trombone Vel. 2,BRASS,ACC2,FALLBACK,1,64,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
