instrument_profile_id,msb,lsb,program,sound,role,family,origin,support_grade,stability,routing,protected,eligible_defects,controller_guards,grouped_proxy_models,unknown_count
NIP-49523b6a5a0eebdb250c,121,0,116,Taiko Drum GM,ACC3,PERCUSSIVE,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|DUPLICATE_HIT|GROOVE_DRIFT,,,9
NIP-e4addb542ed1378c6ec4,121,0,120,Gtr FretNoise GM,ACC4,SFX,FACTORY_CORPUS,FALLBACK,UNKNOWN,PRESERVE,True,,,,6
NIP-2e7c0d8225d26bdc6689,121,1,0,Ac. Piano Wide,ACC1,PIANO,FACTORY_CORPUS,GOOD,INSUFFICIENT_SPLIT_SUPPORT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,5
NIP-f860a3096d855641a0ff,121,1,1,Bright PianoWide,ACC1,PIANO,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,6
NIP-0139483d998aee2599f7,121,1,4,Detuned EP 1,ACC1,PIANO,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,5
NIP-a2a7233360a5d1f84fd9,121,1,5,Detuned EP 2,ACC1,PIANO,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE,64,,10
NIP-b355143d2608069fe9fc,121,1,7,Pulse Clav,ACC2,PIANO,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,6
NIP-3b498720287f6c123fd0,121,1,11,Vibrap. Wide,ACC2,CHROMATIC_PERC,FACTORY_CORPUS,GOOD,INSUFFICIENT_SPLIT_SUPPORT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,,,6
NIP-87f66f0556fd72a5ee04,121,1,15,Santur,ACC4,CHROMATIC_PERC,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,,,6
NIP-7f58deda2efe7eeadbc0,121,1,17,Det. Perc. Organ,ACC2,ORGAN,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,6
NIP-58f5c56748d85d6f3983,121,1,20,Puff Organ,ACC5,ORGAN,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,6
NIP-13af61a94fe8b7278920,121,1,22,Sweet Harmonica,ACC4,ACCORDION_REED,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-f433c4a54e15a06a4c65,121,1,23,Fisa Tango!,ACC3,ORGAN,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,6
NIP-e06b0563ce478840e645,121,1,25,12 Strings Gtr,ACC1,GUITAR,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,10
NIP-c89079a3b25d7d087c19,121,1,26,Pedal Steel Gtr1,ACC3,GUITAR,FACTORY_CORPUS,STRONG,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,4
NIP-68c3346a044d821a08b3,121,1,28,Funky Cut Gtr,ACC1,GUITAR,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-27fbbc0daa625bc616d1,121,1,29,Guitar Pinch,ACC1,GUITAR,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,4
NIP-fd76b415ec2ebf9e20b7,121,1,32,Ac. Bass Buzz,BASS,BASS,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,4
NIP-2343162e1b5fa714d0e5,121,1,34,Picked E.Bass 2,BASS,BASS,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-2d7ba9779159f6eb8998,121,1,35,Fretless Bass 2,BASS,BASS,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-0808e5e5838e7e1cdf64,121,1,45,Pizz. Ensemble,ACC1,STRINGS,FACTORY_CORPUS,GOOD,INSUFFICIENT_SPLIT_SUPPORT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,5
NIP-ef0f6e2d358ee77c1d5b,121,1,49,Sweeper Strings,ACC2,ENSEMBLE,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,6
NIP-d3e6fc3c265033057421,121,1,50,Synth Strings 3,ACC4,ENSEMBLE,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,6
NIP-154e4f1fac6259fb7c84,121,1,52,Choir Aahs 2,ACC4,ENSEMBLE,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,5
NIP-eed18f568638061b3470,121,1,53,Humming,ACC4,ENSEMBLE,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,7
NIP-699310439d6e179dbbd3,121,1,57,Trombone 2,ACC4,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-570f4d810ce2cd0e7abc,121,1,58,Oberkr. Tuba,BASS,BRASS,FACTORY_CORPUS,GOOD,STABLE,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,4
NIP-f9ccfa53cc6d292e3d3a,121,1,60,French Horn 2,ACC1,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-7936a2984f654ee1fbf0,121,1,61,Brass Section 2,ACC3,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,8
NIP-002a2d19ca285045cb2d,121,1,65,Alto Breath,ACC2,REED,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-8607911861513a49144f,121,1,66,Tenor Sax Noise1,ACC1,REED,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-71e757c840c0a2da0941,121,1,71,Jazz Clarinet,ACC5,REED,FACTORY_CORPUS,STRONG,MODERATE,EXACT_PROXY_SUGGEST,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,breath_phrase_velocity,5
NIP-ca89a33c5e97c0374099,121,1,73,Jazz Flute Expr.,ACC3,PIPE,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-6c8a2c9eaa12267c33f6,121,1,81,Lead Saw 2,ACC3,SYNTH_LEAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-b6759d335c18d9f9fe27,121,1,88,Virtual Traveler,ACC2,SYNTH_PAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,6
NIP-35991bd770faa518c2a8,121,1,93,Cosmic,ACC2,SYNTH_PAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,5
NIP-265432af2d0ae701147e,121,1,96,Motion Ocean,ACC5,SYNTH_FX,FACTORY_CORPUS,FALLBACK,UNKNOWN,PRESERVE,True,,,,8
NIP-b310bf84ae58f3455d20,121,1,105,Banjo Key Off,ACC5,ETHNIC,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,,,6
NIP-a63ba2703ff2f133fd77,121,1,108,Kalimba 2,ACC2,ETHNIC,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,,,6
NIP-3700b002b1c432cbc78b,121,1,115,Castanets,PERC,PERCUSSIVE,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|DUPLICATE_HIT|GROOVE_DRIFT,,,6
NIP-b81c24197bc0d3d1484f,121,1,126,Laughing,ACC3,SFX,FACTORY_CORPUS,FALLBACK,UNKNOWN,PRESERVE,True,,,,6
NIP-470fc2fecc7e68acb146,121,2,0,Ac. Piano Dark,ACC1,PIANO,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,5
NIP-c4d15aeec23e2d76ac69,121,2,1,Piano Pad 1,ACC1,SYNTH_PAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,5
NIP-87185a5b436a879072cd,121,2,2,M1 Piano,ACC1,PIANO,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,6
NIP-afb76e17f56a5ebff1a5,121,2,4,EP1 Veloc.sw,ACC1,PIANO,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,6
NIP-23376df551237beacfa5,121,2,7,Clav Wah RX,ACC3,PIANO,FACTORY_CORPUS,FALLBACK,UNKNOWN,PRESERVE,True,,64,,5
NIP-d5ad02c8bf3455e60f86,121,2,11,Vibraphone 2,ACC4,CHROMATIC_PERC,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,,,6
NIP-d47c4fe196372026a32c,121,2,17,Perc. Organ 2,ACC2,ORGAN,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,6
NIP-37a2aa694f3ab1fc45d3,121,2,18,Killer B,ACC4,ORGAN,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,6
NIP-5af072bd16b51eed5b67,121,2,20,Small Pipe,ACC2,ORGAN,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,6
NIP-c8d92949eab0c20a65a3,121,2,21,Akordeon,ACC2,ORGAN,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,6
NIP-21850739f9082959f95e,121,2,23,"Accordion 16,8'",ACC3,ACCORDION_REED,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-ee40c1adc3187730b466,121,2,26,Club Jazz Gtr 1,ACC2,GUITAR,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-0f078eae531cb93963d8,121,2,27,Club Jazz Gtr 1,ACC5,GUITAR,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,7
NIP-8ac4dc084afafbc62213,121,2,28,Mute Vel. Gtr,ACC3,GUITAR,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-1eeba24bc72d7d9332aa,121,2,31,E.Gtr Harmonics,ACC2,GUITAR,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,7
NIP-a5b8879c1bf2d8278fa6,121,2,33,Finger E.Bass1,BASS,BASS,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-651bdc5229521bc8893b,121,2,34,Picked E.Bass 3,BASS,BASS,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-e561b14e032184b0723e,121,2,35,Fretless Bass 3,ACC4,BASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,6
NIP-fcbf4395859bedfbcd52,121,2,38,Syn Bass Reso,BASS,BASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-aeeb393faeeefc3958a5,121,2,40,Violin Expr. 1,ACC5,STRINGS,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,5
NIP-d7e9df84da4614e3db7d,121,2,45,Pizz. Section,ACC4,STRINGS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,8
NIP-c409ba549426d1bb933a,121,2,48,60's Strings,ACC3,ENSEMBLE,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,8
NIP-1456e3bc9aaa03bc46e1,121,2,49,Full Strings,ACC5,ENSEMBLE,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,5
NIP-70181f477a7f1cf5d250,121,2,50,Analog Strings 2,ACC3,ENSEMBLE,FACTORY_CORPUS,STRONG,STABLE,EXACT_PROXY_SUGGEST,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,coherent_phrase_velocity|coherent_sustain_chord_timing,4
NIP-3c973f9347e3dac22581,121,2,52,Ooh Voices,ACC3,ENSEMBLE,FACTORY_CORPUS,GOOD,INSUFFICIENT_SPLIT_SUPPORT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,5
NIP-95c49196ca3853e12b63,121,2,54,Vocalesque,ACC4,ENSEMBLE,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,6
NIP-8faa4986bcfe176222ed,121,2,56,Trumpet Overb.,ACC3,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-1b2fe09fc9422cdc20a5,121,2,58,Tuba Gold,BASS,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-cad011ef4c0d00ef1b33,121,2,59,Wah Trumpet,ACC3,BRASS,FACTORY_CORPUS,GOOD,MODERATE,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-625193228d271ebdf70b,121,2,60,French Section,ACC1,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-f9bd5fc245253f46ecaa,121,2,61,Tight Brass 3,ACC4,BRASS,FACTORY_CORPUS,STRONG,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-beaca80f7fba1955c784,121,2,64,Soprano Pro,ACC5,REED,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,7
NIP-5e640b4be0971f145235,121,2,65,Sax Ensemble,ACC2,REED,FACTORY_CORPUS,GOOD,MODERATE,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-43d6d3e504088abe8ae2,121,2,73,Flute Switch,ACC5,PIPE,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-c57354d057c1e3975bab,121,2,80,Lead Sine,ACC3,SYNTH_LEAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-dfd7cdc6ed4532883d61,121,2,81,Lead Saw Pulse,ACC5,SYNTH_LEAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-57035f7ff0d8132c9c7d,121,2,84,Synchro City,ACC2,SYNTH_LEAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,7
NIP-49e3db48f03e2f7f9057,121,2,87,Electro Lead,ACC4,SYNTH_LEAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-b4bc3fe3b511ef29f730,121,2,89,Master Pad,ACC5,SYNTH_PAD,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,6
NIP-bdc3da9dfc3c658149f1,121,2,90,Sky Watcher,ACC1,SYNTH_PAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,5
NIP-4891f864c0afb7254839,121,2,91,Fresh Air 1,ACC5,SYNTH_PAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,8
NIP-82ebc60c886244b45dcd,121,2,93,80's Pop Synth,ACC4,SYNTH_PAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,6
NIP-d6f44c2e31c764d63038,121,2,97,Reso Down,ACC5,SYNTH_FX,FACTORY_CORPUS,FALLBACK,UNKNOWN,PRESERVE,True,,,,8
NIP-228f707ecb97435be36d,121,2,101,Digi Ice Pad,ACC3,SYNTH_PAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,7
NIP-97ef38dfea6ab5a1c45c,121,2,102,Echo Pan,ACC5,SYNTH_FX,FACTORY_CORPUS,FALLBACK,UNKNOWN,PRESERVE,True,,,,6
NIP-cf374dc475050cbe02e6,121,2,105,Oud 2,ACC2,ETHNIC,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,,,6
NIP-a85f4663660b9a013a67,121,2,111,Hichiriki,ACC4,ETHNIC,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,,,5
NIP-090ff396e8310977a587,121,2,120,Ac. Bass String,ACC5,SFX,FACTORY_CORPUS,FALLBACK,UNKNOWN,PRESERVE,True,,,,6
NIP-78fd75b5a97973d61e10,121,3,0,Grand Piano,ACC1,PIANO,FACTORY_CORPUS,STRONG,MODERATE,EXACT_PROXY_SUGGEST,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,coherent_chord_timing|coherent_chord_velocity,5
NIP-befd39c642f93d984f91,121,3,1,Piano Pad 2,ACC1,SYNTH_PAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,8
NIP-c1a6193927030543fdef,121,3,2,90's Piano,ACC1,PIANO,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,5
NIP-69744ac1c795859368ea,121,3,4,60's E. Piano,ACC1,PIANO,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,5
NIP-14c4aced50f763372e30,121,3,5,EP Legend,ACC2,PIANO,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,5
NIP-74a5149a18456b0d7394,121,3,7,Clav Snap,ACC2,PIANO,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,5
NIP-6c5b552ef1b1846e4baa,121,3,19,Pipe Mixture,ACC4,ORGAN,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,6
NIP-84a601b239be5c1740e7,121,3,23,"Accordion16,8,4'",ACC3,ACCORDION_REED,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-7a330f54c0bc29c92181,121,3,26,Club Jazz Gtr 2,ACC1,GUITAR,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-4bd917e7c65b20cb4913,121,3,27,Chorus Guitar,ACC2,GUITAR,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-3bbb749c3549f812e86e,121,3,29,Crunch Gtr DNC,MANUAL_ONLY,GUITAR,OFFICIAL_MANUAL_ONLY,NO_FACTORY_SUPPORT,NO_FACTORY_SUPPORT,PRESERVE,True,,1|2|64|80|81,,22
NIP-94a1cd30da5015a7d68e,121,3,32,Acous. Bass Pro1,BASS,BASS,FACTORY_CORPUS,STRONG,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,5
